id,age,height,weight,inseam,armLength,shoulderLength,chestCirc,waistCirc,hipCirc,kneeCirc,calfCirc,armCirc,headCirc
5-2209,35,1584,57,728,525,377,897,748,944,348,344,333,540
5-2210,38,1558,57,680,515,391,893,726,921,358,360,354,580
5-2211,32,1560,65,641,504,359,915,785,954,381,385,297,580
5-2212,38,1628,80,709,554,432,1045,970,1016,393,402,327,570
5-2214,26,1629,54,733,543,382,870,655,902,334,337,315,570
5-2215,31,1594,54,704,537,371,840,755,884,326,318,363,550
5-2216,29,1532,49,679,526,392,842,603,892,342,321,278,550
5-2217,28,1645,67,733,560,414,924,764,1022,374,379,331,560
5-2218,28,1652,57,727,533,393,847,675,920,353,344,306,580
5-2219,20,1635,54,753,542,386,847,706,945,346,343,316,540
5-2225,39,1587,57,707,536,389,884,775,950,337,333,412,570
5-2229,28,1625,77,702,546,424,987,852,1042,415,395,303,550
5-2233,28,1557,66,671,508,368,948,824,1057,381,367,307,550
5-2234,30,1581,55,700,529,387,867,679,946,354,353,325,550
5-2235,29,1546,73,663,510,376,952,880,1054,412,399,289,580
5-2236,28,1613,60,741,557,376,897,776,956,361,342,322,560
5-2237,31,1631,75,749,570,420,970,951,1085,395,384,409,570
5-2238,33,1597,60,711,546,388,885,793,959,351,342,335,550
5-2239,26,1598,50,696,515,383,820,658,889,333,326,323,570
5-2240,33,1628,73,697,529,408,988,845,1010,380,386,313,570
5-2270,28,1619,58,751,541,379,904,785,934,337,346,356,560
5-2271,29,1689,67,774,563,422,918,740,977,368,376,336,580
5-2272,28,1586,46,714,508,372,839,648,840,326,310,343,590
5-2273,39,1588,52,710,518,370,852,672,913,341,338,339,560
5-2274,36,1631,54,726,550,409,845,666,932,349,328,354,560
5-2276,30,1576,47,722,541,369,838,629,880,321,302,359,530
5-2277,29,1609,48,710,510,367,782,651,886,347,335,303,540
5-2278,28,1521,55,664,518,354,904,719,926,359,359,346,530
5-2279,28,1671,60,757,562,400,871,717,980,367,345,334,570
5-2287,32,1574,45,706,515,369,805,620,857,319,314,301,570
5-2288,29,1593,59,728,545,353,833,733,976,372,359,307,560
5-2291,31,1554,47,702,506,389,781,613,880,340,348,297,560
5-2292,26,1597,46,726,533,375,782,645,913,328,314,318,520
5-2323,34,1512,57,663,509,396,912,773,979,344,338,293,550
5-2324,27,1574,59,705,524,383,908,762,967,365,348,383,570
5-2325,29,1617,50,710,532,412,818,636,898,338,333,348,550
5-2326,28,1601,50,749,544,369,823,674,902,341,338,397,540
5-2327,40,1602,70,698,520,398,944,844,1040,384,381,342,550
5-2328,31,1535,59,686,503,378,885,736,964,368,367,391,540
5-2329,33,1549,74,659,496,375,974,897,1082,414,372,304,580
5-2330,33,1576,58,688,513,379,838,722,999,377,353,298,570
5-2331,32,1501,65,654,496,378,932,867,1058,360,384,353,570
5-2332,30,1468,55,648,504,364,873,683,659,367,370,271,560
5-2333,30,1637,53,753,583,389,817,661,908,343,336,312,580
5-2334,30,1568,49,692,510,388,805,663,955,322,319,271,550
5-2341,38,1538,51,695,525,361,845,677,924,347,335,282,520
5-2342,32,1593,46,732,528,389,796,633,877,333,308,298,570
5-2343,30,1508,45,670,493,355,810,602,890,310,311,273,530
5-2344,30,1561,53,714,525,406,884,693,896,337,342,269,580
5-2345,39,1584,51,702,523,406,829,664,909,349,339,283,560
5-2346,36,1526,89,679,516,424,1053,1009,1159,436,426,266,590
5-2347,39,1539,52,672,517,387,832,652,950,351,355,266,560
5-2348,38,1551,71,671,500,401,1015,872,995,354,374,287,590
5-2349,34,1593,61,727,537,396,913,744,1004,350,336,281,580
5-2358,28,1581,62,694,535,405,936,753,979,373,397,284,550
5-2359,32,1591,47,763,545,386,823,636,888,341,307,369,550
5-2360,32,1497,67,651,501,404,937,903,1028,374,357,295,550
5-2361,34,1579,49,703,515,364,825,650,893,340,330,318,560
5-2362,28,1593,60,710,511,395,892,744,997,377,371,279,560
5-2363,28,1650,58,759,563,395,890,740,932,341,334,283,580
5-2364,39,1601,67,716,550,400,967,830,1027,373,357,338,560
5-2378,30,1635,72,740,560,425,993,836,1006,383,365,325,590
5-2379,62,1490,65,664,515,449,973,970,977,353,338,310,540
5-2381,30,1692,61,772,584,427,903,743,952,341,348,317,550
5-2392,36,1540,68,695,522,381,1007,969,968,347,354,295,550
5-2393,38,1546,59,704,535,417,896,807,952,338,330,340,550
5-2394,32,1637,89,724,540,456,1090,986,1108,434,420,322,570
5-2395,32,1569,50,703,515,388,821,654,868,326,347,341,540
5-2396,31,1482,50,666,509,371,839,718,896,335,338,278,540
5-2401,36,1504,63,664,507,391,921,828,1010,350,341,283,550
5-2409,39,1630,61,721,527,404,872,745,994,363,336,295,580
5-2410,31,1579,53,705,509,368,839,670,908,354,341,341,570
5-2411,28,1638,48,748,545,392,803,607,889,331,320,324,540
5-2412,37,1594,61,707,525,400,908,786,972,355,338,302,550
5-2413,37,1520,65,658,501,394,985,807,969,364,356,301,570
5-2414,32,1571,63,683,522,406,894,775,991,387,379,402,580
5-2415,35,1543,49,695,511,399,840,682,879,339,339,271,550
5-2416,37,1533,47,738,530,392,828,656,879,337,318,326,510
5-2417,35,1556,65,725,554,397,938,772,1018,388,371,300,560
5-2420,37,1639,67,738,570,435,978,831,980,366,362,297,560
5-2421,35,1556,63,710,505,403,943,862,974,358,356,275,550
5-2422,35,1534,52,694,522,369,853,740,895,337,339,310,570
5-2426,31,1695,71,803,585,406,950,784,1014,384,389,307,570
5-2427,29,1552,49,685,514,412,870,687,863,323,320,292,550
5-2434,37,1582,59,693,525,373,900,735,968,371,380,306,560
5-2445,29,1511,44,652,484,372,807,650,872,320,313,272,540
5-2448,29,1610,50,750,555,391,798,693,870,342,313,295,560
5-2450,38,1617,63,722,550,410,917,827,1001,359,366,287,560
5-2451,31,1520,45,669,491,356,835,653,847,314,318,296,530
5-2452,29,1603,57,719,521,381,895,750,904,337,340,275,560
5-2453,38,1583,58,703,545,371,867,800,966,353,330,270,540
5-2454,35,1566,46,668,491,365,814,613,853,316,313,275,570
5-2455,31,1585,52,725,535,366,855,676,899,348,336,247,560
5-2457,24,1539,44,684,504,392,787,596,860,321,322,287,560
5-2458,29,1578,48,715,522,380,798,637,872,349,330,314,590
5-2474,33,1678,47,803,591,411,769,622,861,342,328,306,540
5-2475,31,1556,51,701,510,401,874,686,887,332,349,336,550
5-2477,29,1527,43,671,495,370,805,608,824,325,314,299,550
5-2478,36,1582,64,680,522,392,929,804,958,379,370,366,570
5-2487,34,1519,66,660,510,411,892,850,1033,396,383,272,580
5-2488,37,1602,65,728,550,401,859,803,1069,377,381,297,540
5-2490,34,1564,42,685,504,366,765,656,827,316,289,330,540
5-2491,30,1568,58,685,520,413,903,767,955,374,351,275,570
5-2492,29,1583,63,728,540,384,919,823,987,376,354,290,550
5-2493,34,1548,54,685,504,372,857,705,974,375,342,299,560
5-2494,36,1573,44,702,531,393,762,601,832,323,352,263,550
5-2495,36,1556,47,715,495,381,815,614,878,333,332,281,540
5-2496,33,1558,52,708,526,401,848,717,911,330,321,273,540
5-2497,29,1585,52,718,531,384,827,673,925,350,356,283,560
5-2498,26,1622,48,756,541,397,806,620,886,339,334,277,550
5-2499,32,1655,69,727,554,405,950,796,1004,386,383,287,550
5-2514,32,1498,44,653,493,404,834,662,840,308,301,207,570
5-2515,37,1594,51,718,539,411,857,650,895,333,344,291,560
5-2516,35,1564,73,683,523,422,1006,906,1021,388,387,292,570
5-2517,35,1518,48,679,518,391,889,709,856,325,318,277,560
5-2518,33,1487,52,647,488,383,884,716,899,348,336,234,560
5-2520,31,1534,50,677,484,378,870,731,877,347,341,276,550
5-2521,36,1539,54,677,510,405,903,735,899,346,340,342,560
5-2522,37,1543,59,692,522,403,917,823,954,355,354,363,550
5-2523,38,1570,57,695,525,401,917,775,938,350,322,319,550
5-2527,23,1570,54,712,523,378,835,692,960,358,335,335,580
5-2528,23,1583,50,694,531,374,837,641,886,337,334,306,550
5-2529,33,1496,42,667,486,350,799,678,838,310,302,329,520
5-2530,35,1562,58,683,533,367,898,709,963,351,336,300,560
5-2546,32,1567,48,708,545,380,849,606,899,342,331,306,560
5-2547,26,1496,70,670,513,415,960,863,1050,424,415,305,550
5-2548,34,1690,53,756,558,403,828,663,904,348,337,265,560
5-2551,35,1575,51,708,538,361,826,668,925,352,327,270,540
5-2552,38,1575,47,719,538,374,825,657,871,317,315,320,530
5-2555,32,1581,52,679,511,388,825,661,918,364,358,304,570
5-2556,37,1566,53,699,515,396,848,706,902,351,340,266,560
5-2567,52,1539,82,673,530,426,1041,1032,1080,396,398,295,560
5-2568,32,1555,47,708,533,376,846,692,875,329,309,229,540
5-2570,55,1528,58,664,530,386,892,840,926,352,323,307,550
5-2571,53,1490,53,637,477,394,878,771,891,347,335,289,540
5-2572,39,1526,53,666,517,398,861,766,886,343,344,267,550
5-2573,33,1587,67,699,540,413,927,829,1045,380,376,278,550
5-2582,29,1657,62,759,580,405,873,720,963,383,390,302,570
5-2583,32,1640,57,724,530,389,847,685,957,354,340,320,560
5-2584,30,1619,56,743,550,426,892,737,947,355,333,354,560
5-2585,27,1584,55,713,550,376,871,742,912,351,329,332,540
5-2586,34,1696,72,756,577,448,950,832,1016,390,402,346,540
5-2588,35,1500,52,625,504,392,867,757,894,344,324,355,560
5-2613,30,1588,58,735,543,406,898,762,940,350,347,265,550
5-2618,35,1584,55,683,500,391,858,696,900,351,355,260,560
5-2619,32,1631,58,730,533,382,873,728,1002,367,349,239,570
5-2620,33,1676,59,787,557,422,858,754,958,369,336,351,590
5-2621,34,1599,78,696,532,458,996,1026,1019,392,424,294,580
5-2622,36,1610,60,707,534,444,886,755,982,368,359,305,570
5-2623,32,1543,60,659,498,415,905,746,965,346,352,262,560
5-2624,33,1606,54,726,540,424,890,717,924,344,326,318,570
5-2647,29,1646,61,729,545,421,881,714,952,371,364,300,570
5-2648,34,1714,72,775,585,453,987,833,1012,391,367,331,600
5-2649,26,1614,60,716,515,374,879,703,949,385,378,273,550
5-2650,27,1596,50,688,514,394,796,637,893,360,348,349,570
5-2651,29,1584,61,710,532,387,885,732,956,382,375,288,560
5-2652,26,1621,53,727,547,417,839,650,891,357,337,317,550
5-2653,24,1595,58,735,557,392,888,744,954,362,352,240,550
5-2654,27,1600,51,735,557,412,806,678,907,354,344,317,570
5-2661,29,1501,48,654,498,398,832,727,941,322,304,269,540
5-2664,36,1593,50,694,529,408,850,694,908,341,341,332,550
5-2665,31,1546,50,697,525,397,835,691,867,323,328,322,570
5-2666,35,1616,57,725,556,413,870,753,943,350,342,321,560
5-2667,33,1551,54,699,520,400,864,728,930,356,346,328,570
5-2668,34,1579,62,690,543,407,920,765,990,363,359,261,570
5-2669,33,1551,46,660,496,360,813,601,867,332,307,274,580
5-2681,32,1589,53,708,525,392,833,679,920,347,364,339,570
5-2688,33,1555,56,676,521,415,892,762,915,351,353,289,560
5-2689,30,1641,52,755,565,374,803,662,903,354,334,260,540
5-2690,32,1609,56,706,537,392,887,733,954,350,339,302,550
5-2691,31,1589,50,709,527,392,854,647,891,344,339,290,550
5-2693,33,1721,75,797,602,432,930,882,1073,392,354,268,570
5-2694,67,1639,56,737,562,418,861,751,939,345,317,265,550
5-2701,68,1451,61,622,517,421,984,974,923,330,347,266,560
5-2704,35,1663,56,755,562,406,824,677,893,374,363,328,560
5-2709,32,1596,50,700,535,406,801,675,892,347,329,363,550
5-2710,61,1448,54,609,500,379,895,789,937,356,311,341,540
5-2711,61,1558,65,654,510,416,931,800,1007,352,338,339,550
5-2720,60,1574,55,682,522,414,894,786,910,348,323,228,550
5-2721,67,1557,55,674,535,394,876,746,920,347,339,229,550
5-2722,60,1508,58,654,527,406,937,886,875,334,326,228,570
5-2723,61,1512,67,692,534,431,969,966,973,386,339,287,560
5-2742,69,1525,50,687,560,384,855,787,868,338,309,230,550
5-2745,61,1484,54,636,487,400,907,836,892,325,316,282,550
5-2748,33,1560,56,717,529,396,882,734,949,349,351,241,590
5-2751,69,1491,58,673,509,414,913,864,934,371,332,353,560
5-2752,33,1608,47,705,520,413,798,629,871,345,332,337,560
5-3002,33,1480,42,643,482,363,770,637,837,330,319,349,536
5-3003,37,1597,53,730,523,415,860,710,936,344,332,304,560
5-3004,24,1600,52,694,529,394,831,691,895,364,371,327,550
5-3005,24,1562,44,721,528,414,785,625,759,334,325,288,535
5-3008,41,1483,52,658,511,413,873,738,978,350,361,328,530
5-3009,25,1599,52,735,542,412,839,677,927,343,333,250,550
5-3010,39,1520,45,649,487,372,776,664,872,334,331,279,550
5-3011,33,1549,51,658,496,384,853,708,895,340,343,320,550
5-3012,53,1516,61,624,528,417,919,926,913,347,350,356,555
5-3013,44,1500,52,676,515,409,911,736,891,339,332,309,525
5-3014,45,1539,57,676,513,400,891,756,949,366,336,210,550
5-3015,41,1618,65,716,555,414,911,745,993,378,383,217,550
5-3016,55,1472,61,647,524,405,961,907,933,366,355,248,540
5-3017,61,1489,59,627,516,380,884,894,934,371,367,379,530
5-3018,27,1614,57,725,547,405,873,724,930,368,361,346,560
5-3019,27,1567,59,708,520,418,852,697,972,376,392,376,555
5-3020,28,1642,66,721,551,424,930,750,979,390,396,365,570
5-3021,31,1640,59,749,546,410,889,702,929,384,376,330,562
5-3022,28,1604,53,725,530,397,831,637,926,353,359,361,560
5-3025,61,1514,62,683,538,397,936,957,948,367,351,346,560
5-3026,50,1507,51,664,515,394,862,771,894,357,378,275,540
5-3029,42,1471,62,646,518,372,940,972,957,349,343,272,550
5-3035,61,1445,48,641,506,365,879,859,843,319,325,271,525
5-3036,61,1468,53,654,514,390,919,850,891,340,327,235,535
5-3040,61,1452,54,600,512,383,876,850,900,363,333,262,530
5-3041,61,1514,52,670,522,360,844,868,884,347,341,268,530
5-3042,58,1555,66,675,552,408,967,950,947,359,363,271,545
5-3043,23,1588,42,744,548,408,799,614,817,316,313,320,520
5-3044,27,1619,59,720,554,423,879,746,900,362,369,324,530
5-3050,22,1626,55,696,531,381,782,653,978,354,364,243,535
5-3051,22,1550,55,690,534,429,852,718,930,354,371,251,535
5-3053,21,1623,53,721,512,427,830,642,843,359,354,273,550
5-3054,21,1592,63,698,529,422,878,752,1010,394,398,209,565
5-3055,21,1627,58,740,530,433,850,670,928,370,362,308,560
5-3069,23,1665,54,727,559,427,856,659,931,371,365,261,560
5-3070,23,1634,56,737,543,398,855,711,932,375,370,258,560
5-3071,23,1594,48,695,513,399,798,675,882,337,345,192,540
5-3072,22,1563,47,723,512,383,810,657,841,327,322,355,540
5-3073,23,1665,53,746,548,375,823,668,921,362,337,338,530
5-3074,21,1541,41,677,500,391,741,610,833,315,321,252,530
5-3075,23,1549,42,655,507,368,740,622,825,322,316,318,540
5-3089,23,1660,52,760,554,393,832,620,890,351,356,323,540
5-3090,23,1445,46,627,475,380,820,639,865,332,342,303,540
5-3091,20,1623,54,724,555,389,841,638,933,356,361,257,540
5-3092,23,1635,61,730,564,417,887,710,950,375,370,318,550
5-3099,26,1663,60,746,575,438,877,717,930,371,378,313,540
5-3110,41,1633,59,721,552,415,862,702,948,365,360,313,550
5-3115,26,1689,57,775,555,426,832,649,946,368,346,298,560
5-3116,24,1608,39,777,540,396,712,598,801,322,317,268,555
5-3117,22,1588,50,714,517,394,791,639,893,358,356,216,520
5-3132,27,1511,41,658,495,397,770,591,807,339,320,466,525
5-3133,20,1652,68,745,565,420,900,724,986,387,405,328,565
5-3134,21,1667,52,776,550,412,816,663,914,350,334,330,525
5-3135,27,1613,47,730,550,401,817,622,886,327,306,339,525
5-3136,24,1506,54,676,502,421,892,735,908,351,362,329,540
5-3137,24,1607,56,729,550,383,830,716,935,361,358,357,530
5-3138,23,1605,55,724,547,398,857,700,915,367,355,349,540
5-3139,21,1617,55,722,536,407,844,685,917,358,339,309,550
5-3140,21,1606,56,728,550,400,853,694,928,362,362,308,545
5-3141,25,1537,48,717,535,361,777,662,888,359,335,252,550
5-3152,23,1605,54,720,520,411,829,661,907,368,353,330,565
5-3153,21,1610,59,729,542,418,867,733,954,382,367,388,565
5-3154,29,1607,55,690,515,381,850,697,971,357,341,394,535
5-3155,28,1674,74,725,561,403,929,791,1062,419,412,411,530
5-3156,23,1690,54,775,568,386,834,651,924,361,355,308,540
5-3157,27,1619,53,712,533,397,812,679,932,357,357,283,525
5-3158,22,1647,58,734,538,400,871,722,948,363,355,270,555
5-3160,26,1770,66,798,601,411,850,653,973,385,386,269,570
5-3161,44,1577,61,682,526,417,935,795,928,375,365,235,545
5-3162,39,1628,51,730,547,402,840,658,864,358,336,228,545
5-3163,38,1540,56,676,512,435,894,721,864,330,344,229,555
5-3164,22,1530,41,693,515,372,752,551,819,333,328,297,530
5-3172,36,1580,54,690,520,422,850,633,918,346,369,302,540
5-3173,38,1521,56,692,535,386,887,822,892,344,339,299,525
5-3174,23,1485,40,650,465,357,709,610,431,323,302,316,545
5-3175,23,1550,44,685,492,409,808,613,859,329,304,292,520
5-3176,47,1525,50,653,509,409,848,680,870,310,314,302,545
5-3177,23,1615,58,726,547,410,876,749,960,374,367,390,555
5-3178,23,1589,43,722,521,379,751,617,833,335,310,374,525
5-3179,42,1530,60,672,537,415,923,777,933,370,366,455,550
5-3180,54,1585,73,723,548,417,973,892,1050,378,381,293,555
5-3181,57,1505,67,676,521,400,956,968,959,379,356,331,550
5-3182,44,1588,54,703,542,384,832,689,902,358,331,306,525
5-3185,55,1508,51,654,510,351,862,692,890,350,341,223,530
5-3186,61,1560,63,698,581,322,888,898,953,366,349,399,550
5-3189,22,1635,57,724,538,409,853,717,933,365,356,353,540
5-3190,22,1670,58,779,593,397,834,686,931,385,376,384,580
5-3191,46,1611,59,715,565,395,846,696,930,384,365,343,545
5-3192,48,1557,53,700,544,378,804,667,911,360,345,341,520
5-3193,43,1530,51,663,529,380,848,684,878,356,351,376,525
5-3194,43,1631,59,715,539,418,865,722,909,354,349,377,540
5-3195,42,1571,54,680,525,376,840,684,874,350,358,322,540
5-3196,50,1539,71,695,553,420,999,972,953,355,380,391,550
5-3197,57,1479,58,617,512,387,922,863,870,354,347,360,555
5-3198,49,1613,59,725,508,366,888,787,932,356,346,363,540
5-3199,35,1710,49,790,592,395,768,614,868,336,315,333,530
5-3200,35,1584,72,716,557,404,961,839,975,402,411,297,550
5-3201,38,1523,46,668,501,369,793,687,844,328,323,322,540
5-3202,37,1618,60,737,556,431,903,794,929,353,347,337,540
5-3203,53,1490,53,681,535,375,876,749,892,338,337,370,540
5-3204,50,1590,60,717,552,401,924,800,894,356,367,347,525
5-3206,52,1517,67,626,513,412,931,917,978,357,378,321,565
5-3207,21,1594,49,715,522,379,793,625,903,359,353,332,530
5-3208,21,1588,45,716,537,362,793,617,848,331,317,392,540
5-3209,35,1580,67,677,538,389,936,883,973,361,364,397,560
5-3210,37,1647,55,750,559,371,817,697,907,352,359,371,525
5-3211,42,1565,62,669,528,407,894,775,977,375,369,347,535
5-3212,42,1566,57,668,539,403,870,762,913,343,340,354,550
5-3213,42,1644,58,762,542,378,839,733,940,376,365,317,550
5-3214,36,1619,66,724,545,430,930,785,998,392,414,303,560
5-3215,36,1647,56,743,537,404,827,696,990,375,354,353,535
5-3216,28,1535,57,664,513,394,897,718,932,355,368,338,530
5-3217,30,1586,58,704,551,400,855,680,952,380,370,351,545
5-3221,68,1440,45,616,492,356,810,728,818,328,308,403,540
5-3224,68,1555,50,690,527,383,819,744,869,344,312,415,545
5-3225,68,1523,61,670,521,417,942,903,893,354,339,351,540
5-3227,69,1541,57,653,533,353,842,813,950,377,362,367,540
5-3235,68,1468,62,613,518,414,920,900,920,392,366,365,555
5-3236,69,1508,53,666,505,378,863,780,870,346,324,350,545
5-3237,64,1524,59,673,532,353,875,857,913,379,346,380,555
5-3248,68,1530,53,680,518,376,801,745,922,351,332,348,540
5-3249,66,1670,54,757,597,366,789,735,900,345,316,336,550
5-3250,67,1516,63,624,525,414,907,820,985,398,375,263,555
5-3253,68,1506,61,659,545,401,939,882,949,388,356,312,535
5-3255,69,1488,62,675,540,362,882,907,982,379,367,266,530
5-3257,64,1441,44,665,521,333,806,704,853,336,303,267,540
5-3259,67,1510,52,683,555,380,863,775,885,341,337,280,540
5-3260,61,1515,58,655,510,407,924,852,916,336,333,294,545
5-3261,65,1471,55,639,506,377,897,830,882,336,346,314,540
5-3262,62,1531,53,693,565,385,877,795,843,343,334,343,540
5-3266,69,1456,57,626,502,374,864,874,999,346,344,338,550
5-3272,43,1551,50,653,497,392,830,700,891,373,347,314,530
5-3273,42,1645,64,755,570,389,925,789,931,354,340,327,545
5-3274,39,1536,51,682,524,389,843,703,871,353,339,342,525
5-3275,34,1537,53,677,503,399,846,690,894,365,369,360,530
5-3276,47,1547,63,690,549,417,918,807,960,373,359,383,530
5-3281,31,1664,50,749,560,403,794,660,862,353,336,325,540
5-3282,34,1617,45,748,548,424,787,630,829,324,308,270,525
5-3283,51,1360,46,590,477,375,872,767,838,330,307,279,520
5-3284,37,1575,61,696,517,367,902,765,952,357,354,255,550
5-3289,32,1530,55,661,523,374,847,733,945,368,357,361,525
5-3290,35,1580,60,713,538,403,885,756,915,356,355,281,540
5-3291,34,1674,54,751,565,432,840,670,871,347,326,330,545
5-3292,35,1528,45,672,515,391,818,629,860,352,337,320,530
5-3293,35,1501,54,645,522,393,865,760,918,352,372,258,530
5-3294,39,1600,57,713,532,409,889,702,927,365,364,305,540
5-3295,35,1621,51,724,527,367,813,665,880,353,349,289,550
5-3303,36,1520,49,665,504,390,830,699,893,348,339,364,540
5-3304,38,1605,56,722,538,395,847,722,925,361,359,321,550
5-3305,38,1548,61,676,521,423,930,820,940,358,367,345,540
5-3308,21,1556,50,694,516,370,791,652,914,359,345,354,545
5-3310,37,1568,69,688,535,415,992,839,1009,370,378,428,545
5-3311,38,1574,42,743,529,380,760,610,822,337,328,265,515
5-3312,35,1570,48,731,546,394,804,637,887,337,326,346,520
5-3314,23,1597,52,734,572,391,856,676,890,355,325,329,540
5-3315,26,1623,44,757,550,389,775,612,849,349,322,335,540
5-3316,27,1646,53,754,574,362,847,692,895,348,325,368,550
5-3317,35,1569,48,696,524,391,806,658,847,348,336,338,540
5-3318,37,1575,45,723,545,387,810,630,852,313,301,326,520
5-3319,33,1654,57,725,538,424,873,690,915,353,362,343,545
5-3320,42,1600,70,739,559,391,898,865,1025,342,323,330,555
5-3321,37,1654,48,750,565,411,800,632,843,338,322,322,525
5-3322,31,1604,59,720,553,408,904,740,930,363,357,350,535
5-3323,35,1623,49,733,537,404,795,668,849,348,325,267,540
5-3324,35,1618,63,704,563,488,884,775,979,379,362,261,550
5-3325,35,1648,73,736,571,425,945,870,1045,403,408,422,555
5-3326,35,1600,49,697,537,385,815,685,877,345,329,321,540
5-3327,40,1502,53,655,508,371,894,752,872,364,341,344,520
5-3328,61,1523,60,702,553,381,884,873,955,345,327,283,535
5-3340,64,1468,62,641,515,423,917,890,924,390,351,297,530
5-3343,67,1458,51,631,525,336,897,838,864,327,323,267,540
5-3352,68,1509,46,681,545,355,808,705,858,335,321,299,530
5-3354,68,1481,58,627,513,376,892,898,927,369,352,323,545
5-3364,66,1443,60,585,520,336,877,883,986,385,352,260,520
5-3367,67,1555,77,659,571,402,999,990,1104,416,374,303,560
5-3375,23,1598,53,722,527,391,800,620,932,375,382,299,545
5-3376,35,1655,64,758,593,393,968,827,965,352,355,372,555
5-3377,34,1470,44,630,477,352,770,622,878,338,312,347,515
5-3378,28,1584,59,673,541,380,858,745,972,381,368,366,545
5-3379,33,1492,52,642,486,393,880,729,884,341,323,338,545
5-3380,30,1567,66,686,560,411,900,843,999,409,373,309,550
5-3382,21,1601,49,717,543,427,790,654,910,339,341,391,545
5-3384,36,1635,67,724,563,393,885,766,1047,401,397,330,565
5-3388,31,1665,60,740,554,405,880,688,994,376,355,343,550
5-3389,22,1572,43,734,555,385,770,580,880,347,315,312,550
5-3390,22,1650,50,791,595,410,833,615,879,372,335,279,550
5-3401,32,1545,43,687,525,354,780,607,885,334,313,352,540
5-3402,32,1574,43,687,525,380,805,625,858,336,317,318,525
5-3403,37,1612,54,717,546,372,827,680,909,365,353,347,545
5-3404,24,1619,59,730,575,400,853,703,990,386,367,406,555
5-3405,26,1602,70,700,565,390,933,800,1045,433,394,367,560
5-3406,32,1543,56,656,518,385,874,752,900,349,354,303,535
5-3407,34,1654,59,724,561,426,863,734,979,370,349,337,565
5-3408,40,1581,58,694,525,396,860,741,954,386,363,373,545
5-3409,40,1541,64,688,555,403,959,842,1010,377,360,378,540
5-3410,41,1606,72,715,577,395,953,905,1047,393,386,354,550
5-3411,44,1632,55,735,553,392,734,705,948,359,354,357,550
5-3412,44,1615,65,750,567,383,928,878,1003,369,362,314,550
5-3413,43,1566,53,675,530,374,870,740,889,335,325,382,540
5-3414,43,1638,50,715,553,376,793,636,873,373,329,389,540
5-3415,47,1523,59,671,542,407,898,815,943,351,354,355,540
5-3416,32,1550,50,664,516,401,834,684,912,354,337,368,525
5-3417,29,1598,60,695,550,389,892,724,982,401,374,223,550
5-3418,33,1549,45,674,542,379,813,632,838,333,321,332,525
5-3419,34,1624,52,774,574,422,828,695,909,350,328,285,535
5-3420,33,1584,57,695,533,402,871,752,899,371,361,185,535
5-3421,34,1700,59,765,583,405,840,688,940,371,357,360,550
5-3422,38,1578,53,733,547,396,847,746,914,354,339,299,535
5-3424,28,1660,75,743,575,430,1010,847,1056,409,400,331,545
5-3426,37,1638,59,715,555,384,927,762,928,356,357,334,555
5-3427,39,1508,48,702,515,365,834,688,869,343,329,287,555
5-3428,23,1635,56,715,542,382,815,702,925,378,386,336,540
5-3429,23,1616,54,694,525,377,815,630,930,377,379,323,555
5-3430,23,1681,64,780,578,385,889,728,970,398,385,343,545
5-3431,29,1609,62,745,565,412,915,825,997,377,353,363,525
5-3432,33,1542,44,688,507,409,822,669,828,330,314,295,535
5-3433,54,1478,55,643,504,363,863,812,898,347,360,446,540
5-3434,37,1603,52,724,547,408,860,660,892,363,342,281,545
5-3435,52,1510,58,684,504,409,876,830,929,365,356,333,530
5-3436,53,1595,68,704,552,416,940,902,963,353,362,206,550
5-3437,56,1554,63,715,554,384,947,865,967,367,344,264,540
5-3440,36,1575,57,690,535,405,875,705,975,380,368,358,550
5-3441,33,1594,58,715,540,421,907,733,930,369,356,251,550
5-3442,36,1595,57,713,522,412,863,698,942,373,369,327,545
5-3443,38,1614,57,733,555,430,877,752,929,343,338,344,520
5-3444,36,1523,50,671,522,402,847,670,907,360,351,341,545
5-3445,37,1566,51,712,530,407,826,658,910,369,353,379,550
5-3446,35,1604,49,729,545,400,794,665,898,352,333,306,555
5-3447,36,1633,54,744,558,394,830,668,930,368,353,345,545
5-3448,38,1536,54,673,500,384,843,764,917,342,341,300,550
5-3449,37,1613,55,710,545,435,876,704,923,369,362,304,560
5-3451,53,1612,61,715,535,409,906,791,930,368,367,322,525
5-3452,38,1638,70,725,553,436,989,812,999,382,368,353,560
5-3453,41,1551,50,697,525,413,868,721,886,337,340,332,530
5-3454,35,1568,59,703,535,411,888,731,951,372,372,285,550
5-3455,34,1543,55,693,528,418,872,738,917,362,361,290,530
5-3456,34,1595,56,695,525,397,839,707,955,361,338,333,550
5-3457,31,1563,56,713,534,397,898,737,939,359,359,365,540
5-3458,38,1618,59,700,545,393,907,754,974,356,352,323,545
5-3459,39,1512,53,690,505,405,857,693,888,363,341,344,545
5-3460,32,1618,52,684,535,395,835,668,892,349,332,318,550
5-3471,60,1569,55,687,555,388,884,731,912,345,325,317,535
5-3478,33,1545,50,706,518,400,887,744,895,332,327,349,530
5-3481,44,1508,56,666,525,374,862,778,897,352,335,350,520
5-3482,56,1515,55,703,543,416,834,803,923,366,319,382,540
5-3483,46,1638,86,716,577,423,987,948,1095,470,447,352,540
