id,age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue,type
10-F-3D0642,30,167,62,86,77,16,30,53,60,44,96,39,75,61,53,23,264,30bqf
10-F-3D0643,30,154,52,77,69,17,30,51,56,35,91,36,68,56,55,19,234,30avgf
10-F-3D0644,30,156,56,79,73,17,32,50,56,39,93,40,68,59,54,23,248,30avgf
10-F-3D0645,30,164,52,77,66,16,31,54,51,42,89,40,75,61,56,24,235,30sqllf
10-F-3D0646,30,159,53,79,69,16,30,50,54,37,89,37,69,57,54,21,238,30avgf
10-F-3D0647,30,158,60,84,71,18,32,51,63,40,97,39,69,60,55,23,254,30avgf
10-F-3D0648,30,162,54,78,69,16,33,53,57,39,93,38,71,60,56,23,239,30sqllf
10-F-3D0649,30,150,44,69,60,15,28,49,53,34,84,37,62,54,56,21,210,30avgf
10-F-3D0680,30,163,51,77,68,15,30,53,54,36,94,36,73,57,55,21,232,30avgf
10-F-3D0681,30,158,74,90,82,17,36,52,68,39,105,45,69,57,53,20,291,30bqf
10-F-3D0682,30,159,54,83,72,15,34,52,52,37,92,37,68,60,56,24,246,30avgf
10-F-3D0683,30,160,54,77,72,15,32,53,55,40,91,37,72,57,55,20,240,30avgf
10-F-3D0684,30,158,62,85,77,16,33,51,59,40,98,39,70,56,56,19,263,30bqf
10-F-3D0685,30,160,52,79,71,15,31,54,49,40,88,36,74,54,57,19,238,30sqllf
10-F-3D0686,30,159,51,76,64,15,29,52,51,34,88,35,71,57,56,23,226,30avgf
10-F-3D0687,30,157,46,73,62,15,30,52,49,38,87,34,70,55,53,21,215,30avgf
10-F-3D0688,30,160,51,76,68,15,31,54,51,33,87,40,75,56,55,20,235,30avgf
10-F-3D0689,30,164,59,82,73,15,32,55,57,40,99,39,73,60,54,22,253,30avgf
10-F-3D0690,30,161,51,77,71,15,30,52,48,39,89,38,71,55,55,19,237,30avgf
10-F-3D0691,30,157,51,76,68,15,31,51,52,36,91,37,70,58,54,21,232,30avgf
10-F-3D0692,30,167,57,75,63,16,29,54,54,40,94,36,73,62,57,23,231,30sqllf
10-F-3D0693,30,154,53,76,69,15,33,53,52,36,90,36,66,56,53,20,234,30avgf
10-F-3D0694,30,155,58,85,79,16,32,50,54,40,91,37,67,57,54,19,259,30avgf
10-F-3D0695,30,153,52,77,71,15,32,50,53,37,90,39,67,56,55,21,239,30avgf
10-F-3D0696,30,164,54,79,68,16,31,53,53,39,90,39,75,56,55,21,240,30avgf
10-F-3D0697,30,170,78,96,85,18,36,55,63,42,108,46,74,62,59,21,305,30tf
10-F-3D0698,30,164,63,84,74,16,33,55,56,40,97,38,72,60,55,22,259,30avgf
10-F-3D0699,30,158,61,84,79,16,33,52,59,37,95,39,69,58,57,21,263,30bqf
10-F-3D0700,30,158,48,73,67,15,31,53,50,39,89,36,72,56,53,20,224,30avgf
10-F-3D0701,30,164,68,96,86,16,32,54,61,40,104,40,71,60,56,21,290,30tf
10-F-3D0702,30,158,45,71,62,14,31,52,50,34,88,34,70,57,54,22,212,30avgf
10-F-3D0703,30,163,70,93,80,18,34,54,62,42,102,41,71,61,58,23,284,30tf
10-F-3D0704,30,159,54,79,68,16,30,51,56,37,91,37,71,59,55,21,238,30avgf
10-F-3D0705,30,169,72,92,79,16,32,56,62,40,103,44,73,63,56,23,287,30tf
10-F-3D0706,30,171,62,82,71,16,30,59,54,43,96,38,82,59,55,21,253,30avgf
10-F-3D0707,30,166,67,88,73,16,32,53,65,38,106,38,70,62,57,23,266,30tf
10-F-3D0708,30,160,53,79,66,15,29,52,54,37,92,36,69,59,55,22,234,30avgf
10-F-3D0709,30,164,74,96,91,16,36,54,64,40,103,42,73,57,56,18,303,30tf
10-F-3D0710,30,150,55,85,73,15,31,48,59,38,97,35,65,57,55,21,248,30avgf
10-F-3D0711,30,161,68,94,83,17,34,54,64,42,105,38,70,57,56,19,283,30tf
10-F-3D0712,30,157,58,86,75,17,32,51,55,38,96,42,67,59,56,22,261,30avgf
10-F-3D0713,30,154,54,81,76,16,30,50,54,37,94,38,67,55,56,21,249,30avgf
10-F-3D0714,30,161,54,80,73,16,32,55,51,42,89,37,71,57,56,20,244,30sqllf
10-F-3D0715,30,158,46,71,64,15,29,51,50,37,88,34,71,58,57,20,215,30avgf
10-F-3D0716,30,164,63,83,75,17,35,54,57,43,95,42,72,58,57,19,263,30tf
10-F-3D0717,30,154,47,75,68,15,30,50,54,37,88,35,68,56,54,20,225,30avgf
10-F-3D0718,30,166,55,77,79,14,32,52,55,37,93,36,76,58,57,22,247,30avgf
10-F-3D0719,30,167,59,81,70,16,30,55,56,40,94,39,76,62,55,23,249,30avgf
10-F-3D0720,30,163,55,79,71,16,31,52,56,38,93,38,73,59,57,22,243,30avgf
10-F-3D0721,30,162,59,82,73,15,33,55,55,39,97,37,73,60,58,23,251,30tf
10-F-3D0722,30,158,57,87,75,15,33,51,57,38,93,40,72,56,57,21,259,30avgf
10-F-3D0723,30,163,71,94,78,16,34,54,64,40,106,41,73,60,57,22,284,30tf
10-F-3D0724,30,165,57,85,73,15,35,55,56,40,96,42,75,60,55,24,257,30avgf
10-F-3D0725,30,163,65,90,78,17,32,55,59,41,101,39,75,58,56,22,272,30tf
10-F-3D0726,30,162,58,82,74,16,33,55,56,41,91,38,77,56,55,21,252,30avgf
10-F-3D0727,30,161,65,86,78,17,35,53,59,41,98,40,73,58,57,21,269,30tf
10-F-3D0728,30,162,68,81,75,17,36,53,65,37,105,42,71,59,57,22,266,30tf
10-F-3D0729,30,163,49,73,67,15,30,52,50,39,87,34,72,60,55,22,223,30avgf
10-F-3D0730,30,166,53,78,67,15,31,54,56,39,93,34,74,58,57,21,232,30sqllf
10-F-3D0731,30,165,55,84,69,15,32,51,55,38,98,35,71,63,56,23,243,30avgf
10-F-3D0732,30,158,69,91,88,17,37,53,59,39,101,45,71,55,57,21,293,30tf
10-F-3D0733,30,155,70,95,92,17,37,49,58,39,104,43,67,56,57,18,300,30bqf
10-F-3D0734,30,152,54,82,81,17,33,52,54,36,92,39,68,53,54,21,256,30avgf
10-F-3D0735,30,164,52,76,67,15,31,52,51,37,92,37,73,62,58,24,232,30avgf
10-F-3D0736,30,156,59,88,78,16,32,53,57,37,95,39,70,57,56,23,264,30tf
10-F-3D0737,30,161,51,79,69,15,30,51,51,39,90,35,72,59,56,22,234,30avgf
10-F-3D0738,30,160,49,74,64,14,30,51,50,43,90,36,71,59,56,22,223,30avgf
10-F-3D0739,30,156,73,101,97,17,38,53,61,40,100,47,70,55,59,17,318,30tf
10-F-3D0740,30,163,56,81,73,15,30,55,56,38,96,40,73,58,57,20,250,30tf
10-F-3D0741,30,159,45,73,64,15,31,50,49,38,89,36,70,59,54,23,218,30avgf
10-F-3D0742,30,158,51,80,68,15,32,51,52,40,91,35,70,57,56,23,234,30avgf
10-F-3D0743,30,162,51,73,66,16,30,54,52,39,89,36,76,57,57,22,226,30sqllf
10-F-3D0744,30,162,70,93,84,17,35,53,65,41,106,42,71,60,57,21,289,30tf
10-F-3D0745,30,157,49,75,64,15,29,51,52,40,94,34,68,59,54,23,222,30avgf
10-F-3D0746,30,155,57,89,79,15,33,51,55,38,96,40,68,57,56,19,265,30bqf
10-F-3D0747,30,170,67,93,79,17,31,57,57,40,100,42,80,58,58,20,281,30tf
10-F-3D0748,30,167,65,85,76,17,32,55,59,37,99,40,73,62,56,23,266,30tf
10-F-3D0785,30,159,46,68,61,14,29,52,48,37,86,35,72,56,56,21,210,30avgf
10-F-3D0786,30,157,69,88,86,16,37,53,59,39,99,45,70,56,57,18,288,30tf
10-F-3D0787,30,162,59,85,79,15,33,54,55,39,96,41,75,59,57,21,264,30tf
10-F-3D0788,30,157,58,84,79,15,32,55,56,38,93,41,72,53,56,19,262,30tf
10-F-3D0789,30,158,47,72,64,16,29,51,48,38,89,34,71,56,57,19,217,30avgf
10-F-3D0790,30,157,50,84,70,14,31,49,51,38,87,38,69,57,54,21,242,30avgf
10-F-3D0791,30,163,52,79,70,15,31,54,52,42,91,38,75,58,57,19,239,30sqllf
10-F-3D0792,30,149,60,85,80,17,33,48,57,38,95,38,65,55,56,19,263,30bqf
10-F-3D0793,30,166,56,82,68,15,31,56,55,39,93,39,77,59,57,24,245,30sqllf
10-F-3D0794,30,170,57,81,71,15,30,58,49,41,92,36,79,55,57,20,245,30sqllf
10-F-3D0795,30,168,59,78,67,16,32,54,57,40,95,39,77,59,58,21,243,30sqllf
10-F-3D0796,30,158,63,85,76,18,33,51,62,42,100,39,70,59,57,22,263,30bqf
10-F-3D0797,30,159,57,81,72,15,32,52,57,40,95,40,72,57,56,20,250,30avgf
10-F-3D0798,30,156,52,79,71,16,31,49,53,37,89,37,69,58,56,22,239,30avgf
10-F-3D0799,30,146,50,73,67,14,31,48,54,36,88,38,63,56,54,21,228,30avgf
10-F-3D0800,30,162,48,79,65,15,29,53,48,41,87,36,74,57,55,20,228,30avgf
10-F-3D0801,30,158,52,80,72,15,32,55,49,44,93,38,71,56,55,22,242,30avgf
10-F-3D0802,30,158,48,77,68,15,30,49,52,37,88,36,70,58,54,20,229,30avgf
10-F-3D0803,30,165,54,93,69,15,30,54,52,40,93,37,76,60,56,22,253,30tf
10-F-3D0804,30,155,52,74,67,15,32,50,53,38,88,38,70,56,58,22,231,30avgf
10-F-3D0805,30,162,52,80,66,16,30,53,49,36,89,39,75,55,55,19,237,30avgf
10-F-3D0806,30,160,58,85,75,16,31,51,56,39,93,39,72,59,55,22,257,30avgf
10-F-3D0807,30,158,61,88,80,16,31,52,59,40,97,40,73,59,55,21,269,30bqf
10-F-3D0808,30,162,102,115,121,19,41,54,68,42,121,52,72,61,60,19,390,30tf
10-F-3D0809,30,157,49,72,63,16,30,50,51,40,88,36,70,58,55,20,220,30avgf
10-F-3D0810,30,157,52,75,68,15,34,50,53,38,94,38,70,56,55,21,233,30avgf
10-F-3D0811,30,160,50,74,65,15,29,53,50,41,92,39,72,57,55,22,228,30avgf
10-F-3D0812,30,163,46,71,62,15,30,52,48,38,87,35,74,57,56,20,214,30avgf
10-F-3D0813,30,160,58,85,72,15,32,51,57,39,97,40,72,59,57,22,255,30avgf
10-F-3D0814,30,153,53,75,69,16,32,51,52,37,91,37,70,56,57,21,234,30avgf
10-F-3D0815,30,157,56,84,75,16,31,54,56,37,93,37,74,54,55,19,252,30avgf
10-F-3D0816,30,153,48,78,70,15,30,50,51,38,89,35,68,56,53,19,231,30avgf
10-F-3D0817,30,159,47,76,61,15,29,51,50,35,88,35,71,57,55,21,219,30avgf
10-F-3D0818,30,155,56,83,75,15,33,51,56,40,89,39,73,55,55,19,253,30avgf
10-F-3D0819,30,159,50,79,72,16,33,51,50,39,87,36,71,54,55,20,237,30avgf
10-F-3D0820,30,164,57,85,75,16,32,54,56,38,95,37,76,57,56,21,254,30tf
10-F-3D0821,30,167,52,77,64,16,31,57,49,42,87,38,76,62,55,23,231,30avgf
10-F-3D0822,30,165,62,85,72,16,33,55,57,40,99,40,74,59,57,23,259,30tf
10-F-3D0823,30,166,59,85,72,16,31,53,55,40,97,40,74,59,54,21,256,30avgf
10-F-3D0844,30,160,52,69,63,15,30,54,54,41,88,37,73,55,58,21,221,30avgf
10-F-3D0845,20,158,58,80,71,16,32,52,59,40,90,38,71,58,58,25,247,20rtf
10-F-3D0846,30,159,52,75,67,16,31,51,51,39,89,36,68,58,57,20,230,30avgf
72e_3dm,30,172,65,88,80,16,33,56,59,44,99,37,79,26,55,27,270,30avgf
73e_3dm,30,171,53,75,66,16,31,56,55,44,91,38,81,25,54,26,232,30avgf
74e_3dm,30,172,48,65,61,16,29,56,50,41,89,36,79,27,54,25,210,30avgf
75e_3dm,30,171,59,76,68,17,31,57,55,44,93,35,79,26,55,27,238,30avgf
76e_3dm,30,166,47,69,63,16,30,55,50,38,86,35,78,25,55,28,214,30avgf
77e_3dm,20,159,83,105,95,18,38,52,71,42,110,42,69,23,58,29,325,20rtf
78e_3dm,30,155,54,83,73,16,32,51,58,37,95,44,68,29,55,29,254,30avgf
79e_3dm,30,163,55,77,69,16,30,53,56,40,92,42,74,25,56,25,243,30avgf
80e_3dm,20,163,70,90,83,17,35,51,64,43,103,43,72,25,55,27,286,20rtf
81e_3dm,30,163,54,75,71,16,32,53,55,41,95,36,74,22,54,26,236,30avgf
82e_3dm,30,154,44,73,68,15,30,50,51,36,87,39,71,24,53,24,224,30avgf
108e_3dm,30,172,57,76,70,17,32,58,55,42,92,37,80,22,55,26,240,30avgf
109e_3dm,30,164,59,82,72,17,34,55,56,41,95,35,76,24,56,25,248,30avgf
110e_3dm,30,169,53,71,66,16,31,55,54,41,93,37,78,26,55,27,227,30avgf
111e_3dm,30,165,50,74,66,16,32,55,51,40,88,37,78,24,55,26,227,30avgf
112e_3dm,30,159,47,74,64,15,29,51,57,38,89,35,70,25,53,25,220,30avgf
118e_3dm,20,162,63,89,78,18,34,55,62,40,97,43,76,28,55,24,273,20btf
119e_3dm,30,155,65,99,90,18,37,53,66,40,96,45,68,25,53,28,299,30bqf
120e_3dm,30,160,74,94,91,17,37,53,60,43,104,40,73,25,56,24,299,30tf
139e_3dm,30,164,50,76,67,16,31,55,53,36,88,41,77,22,54,25,234,30avgf
140e_3dm,30,156,48,69,65,16,31,52,50,38,87,42,72,23,54,25,224,30avgf
141e_3dm,20,159,50,74,67,15,32,51,54,41,89,41,73,25,54,26,232,20rtf
142e_3dm,30,158,59,83,75,16,34,53,59,40,93,44,74,23,55,24,261,30avgf
143e_3dm,30,149,40,60,61,16,30,48,49,37,84,42,68,24,52,21,203,30avgf
144e_3dm,30,157,52,74,70,17,33,52,53,39,89,42,72,27,54,22,238,30avgf
145e_3dm,30,151,46,69,65,16,30,38,53,36,90,41,69,23,53,24,221,30avgf
146e_3dm,20,168,62,81,75,17,32,55,57,41,98,42,77,29,55,26,260,20btf
147e_3dm,30,166,65,85,76,17,32,54,62,39,100,39,80,24,55,24,265,30avgf
148e_3dm,30,168,52,74,69,16,30,54,52,38,88,30,78,20,55,25,225,30avgf
149e_3dm,20,157,74,93,86,20,36,51,67,43,103,41,69,27,55,28,294,20rtf
150e_3dm,20,159,48,72,66,15,30,52,53,40,86,43,75,25,52,23,229,20rtf
151e_3dm,30,152,48,68,65,15,29,51,55,35,89,44,69,27,52,24,225,30avgf
152e_3dm,30,163,55,75,70,16,30,54,55,38,93,35,76,25,54,24,235,30avgf
153e_3dm,30,154,57,86,81,17,33,50,56,40,93,32,70,24,53,24,256,30avgf
167e_3dm,50,155,62,85,82,19,35,52,61,42,100,40,70,28,54,22,269,50tf
168e_3dm,50,148,57,86,89,17,39,52,57,40,92,46,67,27,54,22,278,50tf
169e_3dm,50,158,64,91,87,18,35,54,62,39,102,38,72,25,53,24,280,50tf
170e_3dm,40,157,58,84,83,17,32,55,57,34,94,34,72,24,55,23,259,40qf
171e_3dm,50,154,54,84,82,17,33,50,58,38,94,39,70,26,54,21,259,50avgf
172e_3dm,50,153,56,83,78,17,33,50,59,36,95,40,68,28,53,24,257,50avgf
173e_3dm,50,149,53,89,83,18,33,49,56,39,94,39,67,27,55,21,264,50avgf
188e_3dm,30,150,51,78,72,12,29,51,52,39,89,37,68,22,54,25,238,30avgf
195e_3dm,30,157,42,60,57,11,27,49,45,39,81,38,73,28,56,22,197,30avgf
196e_3dm,20,163,58,77,68,13,30,52,52,43,93,39,73,25,57,27,242,20rtf
197e_3dm,20,159,57,80,71,13,30,51,55,43,94,42,74,34,54,25,250,20rtf
198e_3dm,60,157,68,92,89,15,32,53,59,40,103,43,69,29,59,25,292,60qf
199e_3dm,30,161,73,88,85,14,33,54,60,41,103,41,72,35,59,25,287,30tf
202e_3dm,30,170,56,75,67,12,29,67,52,41,95,37,80,27,55,27,235,30avgf
206e_3dm,30,164,49,68,61,12,28,55,49,41,88,38,77,23,55,24,216,30avgf
207e_3dm,40,159,56,75,68,14,32,52,52,44,89,37,73,25,56,26,236,40qf
208e_3dm,30,163,65,85,73,14,32,53,57,43,102,38,74,30,55,28,261,30avgf
211e_3dm,30,164,55,74,66,12,30,53,55,43,95,34,74,27,57,28,229,30avgf
212e_3dm,20,166,73,91,78,13,33,56,63,42,104,42,73,31,57,29,284,20btf
213e_3dm,50,145,50,82,80,13,32,48,49,38,86,41,66,27,53,21,253,50avgf
214e_3dm,60,161,66,91,90,14,31,54,56,37,97,40,71,27,57,24,287,60qf
215e_3dm,60,153,62,95,92,14,34,50,53,40,94,40,67,33,54,22,289,60avgf
216e_3dm,60,149,62,92,93,15,36,53,49,39,91,40,69,28,56,23,287,60qf
218e_3dm,60,152,60,93,96,14,35,52,49,39,92,46,68,27,57,23,295,60qf
219e_3dm,60,150,53,88,83,13,34,51,52,38,89,41,70,28,55,23,265,60avgf
220e_3dm,60,152,47,74,71,13,29,50,48,41,86,39,66,26,56,22,231,60avgf
223e_3dm,60,152,55,84,76,14,30,51,54,39,91,43,65,29,55,23,258,60avgf
224e_3dm,50,156,52,71,70,13,30,54,52,36,89,34,72,23,55,22,227,50qf
226e_3dm,30,165,49,69,61,12,27,55,48,42,89,39,76,23,55,27,218,30avgf
227e_3dm,20,159,75,89,84,14,32,49,63,40,110,36,68,23,57,26,284,20rtf
228e_3dm,30,161,50,70,65,13,29,50,50,38,88,36,72,22,55,26,221,30avgf
229e_3dm,20,159,55,74,64,12,28,52,54,41,94,39,74,22,56,26,232,20rtf
230e_3dm,20,153,45,70,64,12,27,48,49,40,89,27,69,22,53,25,206,20rtf
231e_3dm,30,163,55,79,66,12,29,53,54,41,95,33,76,24,56,28,233,30avgf
236e_3dm,30,154,48,71,64,12,28,49,49,40,88,37,70,24,53,27,220,30avgf
238e_3dm,30,170,64,74,71,12,31,56,57,44,94,41,78,27,57,27,250,30avgf
239e_3dm,30,158,56,76,69,12,29,53,55,39,94,42,74,27,57,25,243,30avgf
240e_3dm,60,160,67,104,92,15,32,55,58,38,96,41,71,24,56,26,304,60qf
244e_3dm,30,165,63,80,72,12,28,53,56,40,97,43,78,26,54,30,258,30avgf
245e_3dm,30,170,55,72,64,12,28,55,51,41,92,38,77,25,57,27,229,30avgf
246e_3dm,30,160,61,83,84,14,31,52,52,40,93,38,72,26,54,28,266,30bqf
247e_3dm,30,158,50,71,65,13,28,54,50,38,87,43,73,31,55,27,229,30avgf
260e_3dm,50,154,46,75,67,13,29,51,49,37,86,38,71,23,52,23,226,50avgf
261e_3dm,50,162,53,77,67,13,27,53,53,40,91,39,73,26,53,26,236,50tf
262e_3dm,40,155,57,81,79,13,32,52,54,42,91,39,73,24,55,23,256,40qf
263e_3dm,40,159,58,79,74,14,30,53,52,42,91,41,74,22,56,23,252,40qf
264e_3dm,40,152,45,70,67,12,30,52,46,36,84,37,69,30,54,22,219,40qf
265e_3dm,40,159,57,83,83,12,32,53,52,40,92,36,72,27,56,22,259,40qf
268e_3dm,40,154,60,88,77,13,36,51,57,40,94,43,71,27,55,22,268,40avgf
269e_3dm,40,159,56,78,75,13,32,52,51,38,92,42,72,25,56,24,251,40qf
270e_3dm,40,155,43,67,63,12,28,51,45,37,84,43,70,26,55,25,216,40avgf
271e_3dm,40,155,49,79,74,13,28,54,46,38,87,37,71,25,51,25,239,40qf
272e_3dm,40,157,59,79,76,13,31,52,56,40,96,42,72,27,55,24,256,40qf
273e_3dm,30,156,52,75,72,12,29,52,53,38,86,33,71,20,54,25,232,30avgf
288e_3dm,50,160,66,89,85,14,34,51,54,44,96,43,69,29,56,26,283,50rtf
289e_3dm,50,158,59,93,84,13,34,54,55,39,93,32,73,28,53,26,268,50tf
290e_3dm,60,162,63,85,81,14,30,54,56,40,94,36,70,25,58,27,265,60qf
291e_3dm,50,156,48,72,66,12,29,50,48,36,87,33,69,25,55,26,219,50avgf
292e_3dm,50,156,58,87,83,13,30,52,55,39,92,42,72,25,54,23,270,50tf
293e_3dm,50,161,56,85,81,13,31,53,47,42,93,37,70,22,53,25,259,50tf
294e_3dm,40,152,52,78,76,12,28,52,50,35,90,36,69,26,54,26,242,40qf
295e_3dm,40,159,55,79,75,13,31,52,51,41,93,36,69,25,55,28,245,40qf
296e_3dm,50,149,51,76,75,13,32,49,50,36,89,29,69,23,55,23,231,50avgf
297e_3dm,60,156,55,83,78,15,32,54,51,40,92,39,71,26,56,26,255,60qf
298e_3dm,40,161,57,78,77,14,32,53,53,37,92,40,73,24,56,24,252,40qf
299e_3dm,40,164,69,88,89,14,32,56,55,39,98,38,77,25,56,22,284,40qf
300e_3dm,30,169,66,83,74,13,30,57,58,44,100,37,76,24,56,30,260,30avgf
301e_3dm,50,155,47,77,72,12,30,51,48,37,86,37,67,29,53,27,233,50avgf
302e_3dm,50,152,54,84,80,13,30,49,52,37,87,39,66,27,53,25,257,50avgf
318e_3dm,30,160,62,79,74,12,29,55,52,40,92,39,76,26,56,24,254,30avgf
319e_3dm,60,157,74,102,93,14,35,55,66,40,106,42,70,23,55,27,311,60qf
321e_3dm,30,167,68,87,78,14,31,56,58,42,100,32,76,28,57,28,265,30tf
322e_3dm,30,158,47,74,63,11,28,52,53,37,89,31,72,24,55,26,215,30avgf
323e_3dm,20,162,49,70,60,12,30,52,49,40,86,35,75,27,58,27,214,20rtf
325e_3dm,30,155,44,70,64,13,27,50,46,39,84,37,70,27,53,28,215,30avgf
326e_3dm,20,154,50,68,63,12,28,51,50,40,88,39,68,23,55,25,220,20rtf
327e_3dm,60,146,46,81,74,13,31,48,49,36,85,39,67,28,54,25,240,60avgf
328e_3dm,60,155,63,95,91,15,34,53,52,37,98,41,66,27,57,25,290,60qf
329e_3dm,60,151,61,100,99,15,32,52,49,37,101,41,67,29,54,22,301,60qf
330e_3dm,30,167,56,76,64,13,30,55,54,39,96,38,79,29,58,26,234,30avgf
331e_3dm,30,163,55,79,73,15,29,57,52,40,89,39,77,27,55,25,246,30avgf
334e_3dm,20,150,60,78,74,14,31,51,58,40,93,38,68,29,58,24,250,20rtf
335e_3dm,40,155,55,77,76,12,29,52,54,39,90,35,70,28,55,25,243,40qf
336e_3dm,40,159,54,78,74,13,28,53,48,40,89,41,73,25,55,24,247,40qf
337e_3dm,20,160,55,78,69,12,30,54,53,39,93,39,72,30,56,29,241,20btf
338e_3dm,40,155,66,89,81,13,35,50,56,40,96,39,70,26,56,27,275,40avgf
339e_3dm,50,151,64,86,83,14,37,51,56,38,93,41,66,26,57,26,274,50avgf
340e_3dm,40,148,50,80,77,12,29,48,48,37,89,42,66,27,55,24,249,40avgf
342e_3dm,30,155,45,64,60,11,27,50,49,36,85,37,73,27,54,26,206,30avgf
348e_3dm,40,154,56,75,75,13,30,51,49,40,92,36,69,22,55,21,242,40avgf
349e_3dm,30,154,54,80,73,13,29,51,53,37,88,33,71,26,55,25,240,30avgf
350e_3dm,30,154,56,82,75,13,29,51,55,40,92,38,69,22,55,25,251,30avgf
352e_3dm,40,148,46,72,68,12,29,48,50,38,87,35,64,20,55,25,221,40avgf
353e_3dm,50,160,64,94,90,13,31,53,54,43,91,40,73,32,57,26,288,50avgf
354e_3dm,50,156,59,90,79,14,30,52,55,36,94,41,70,21,57,26,269,50avgf
355e_3dm,50,156,65,88,84,15,33,53,60,42,94,37,71,23,56,23,274,50avgf
360e_3dm,40,157,53,75,68,14,29,51,53,38,89,40,68,24,56,28,236,40avgf
361e_3dm,30,156,54,80,71,12,32,53,55,35,94,37,70,31,55,27,242,30avgf
362e_3dm,50,149,53,82,77,12,31,51,51,37,91,37,67,27,54,23,249,50avgf
363e_3dm,30,158,63,82,81,13,29,52,58,38,99,33,72,25,57,28,259,30avgf
364e_3dm,40,159,60,85,76,13,30,53,56,39,97,34,71,25,58,27,255,40qf
365e_3dm,40,167,72,88,80,14,34,56,57,44,100,45,76,27,57,29,285,40qf
366e_3dm,40,163,56,78,70,13,30,53,53,36,91,40,74,25,54,29,244,40qf
367e_3dm,40,163,56,83,70,12,28,53,55,39,94,45,75,28,55,27,254,40qf
368e_3dm,50,155,52,80,71,12,29,53,51,39,90,38,71,25,56,27,241,50avgf
369e_3dm,30,155,65,88,84,14,31,53,60,36,101,42,71,28,56,25,279,30tf
370e_3dm,30,160,64,85,75,13,33,52,59,39,103,44,71,28,57,29,268,30avgf
371e_3dm,20,162,55,77,69,12,29,52,55,40,91,42,74,25,56,28,243,20rtf
372e_3dm,40,157,62,84,78,13,31,53,55,39,96,36,69,24,56,25,260,40qf
373e_3dm,50,159,61,88,83,14,32,53,52,39,93,38,70,23,54,30,270,50tf
374e_3dm,30,154,60,94,85,13,31,51,57,40,96,40,68,25,55,26,279,30bqf
377e_3dm,30,153,52,80,74,13,30,51,51,38,90,35,69,24,53,28,241,30avgf
378e_3dm,30,155,55,80,74,12,29,52,53,39,89,41,70,28,55,27,250,30avgf
379e_3dm,30,160,55,76,70,13,28,53,52,38,92,38,74,24,57,26,239,30sqllf
380e_3dm,30,168,46,71,63,12,27,58,46,37,82,36,82,24,52,27,216,30avgf
381e_3dm,20,160,59,77,70,12,30,51,56,41,95,34,71,27,54,30,240,20rtf
382e_3dm,30,154,56,83,75,11,28,51,55,37,91,40,70,26,54,28,254,30avgf
384e_3dm,50,145,49,76,77,13,30,49,50,35,84,26,66,24,53,22,228,50avgf
385e_3dm,30,161,45,65,63,12,27,53,47,40,84,38,74,26,55,26,211,30avgf
386e_3dm,60,150,52,82,73,14,31,52,52,40,91,39,69,28,53,22,246,60qf
389e_3dm,30,161,58,79,71,13,32,54,52,36,93,34,68,25,56,32,242,30tf
390e_3dm,40,153,71,95,100,14,34,53,62,39,101,37,70,24,57,21,303,40qf
391e_3dm,40,145,49,80,75,12,33,49,54,36,94,36,64,28,53,23,240,40avgf
392e_3dm,50,149,67,104,96,14,34,51,57,41,97,38,67,27,53,24,305,50rtf
393e_3dm,50,151,67,96,91,14,34,50,55,40,95,39,67,28,56,25,293,50rtf
394e_3dm,60,159,58,90,79,13,30,55,53,38,93,36,74,28,54,27,263,60qf
395e_3dm,50,151,53,81,74,13,31,50,48,40,86,36,63,27,53,26,244,50avgf
396e_3dm,60,152,59,93,95,13,36,54,49,39,86,38,70,25,53,24,285,60qf
397e_3dm,30,169,60,80,66,13,30,58,53,40,94,39,79,24,56,31,245,30avgf
398e_3dm,30,152,48,74,66,10,27,51,50,36,88,39,69,26,54,27,227,30avgf
399e_3dm,30,156,43,67,60,11,26,52,46,36,83,33,72,24,55,25,203,30avgf
400e_3dm,20,160,46,70,61,12,27,52,49,40,89,43,72,0,57,25,220,20rtf
408e_3dm,40,146,53,79,78,13,29,48,53,35,94,37,61,24,55,24,247,40avgf
409e_3dm,50,150,54,84,86,13,32,53,48,36,87,39,67,24,54,23,263,50tf
410e_3dm,50,152,54,78,74,13,32,54,53,37,89,38,69,23,57,25,244,50avgf
411e_3dm,50,149,58,90,83,14,34,47,55,38,91,36,63,26,54,28,267,50avgf
412e_3dm,50,152,57,86,83,13,30,50,48,40,91,44,66,23,54,24,270,50avgf
413e_3dm,40,158,52,76,73,12,28,53,52,39,91,39,72,24,54,24,240,40qf
414e_3dm,40,163,65,90,86,12,33,54,54,41,94,38,70,26,54,28,279,40qf
415e_3dm,40,157,67,89,83,14,33,52,58,39,100,41,70,27,55,24,280,40qf
416e_3dm,40,151,49,76,74,12,31,51,51,35,88,46,67,23,52,24,245,40avgf
419e_3dm,30,157,58,84,78,13,31,52,53,36,94,42,68,27,54,27,262,30avgf
421e_3dm,40,161,52,77,75,12,29,54,50,38,90,38,71,25,54,26,242,40qf
422e_3dm,40,158,53,75,72,13,31,52,47,38,90,42,71,28,56,28,242,40qf
423e_3dm,40,158,63,84,84,13,33,52,57,42,98,40,69,25,55,27,271,40qf
