age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue
36,170,62,81,78,19,42,56,53,41,92,41,75,33,58,31,200
53,164,91,112,109,19,47,55,71,41,107,41,69,30,59,35,262
43,174,59,79,78,19,38,59,53,42,88,45,78,28,58,31,202
49,168,72,94,92,19,42,59,64,39,94,45,78,35,58,30,231
52,160,67,90,90,19,41,58,56,40,92,34,75,25,57,30,214
24,176,78,95,90,17,41,62,67,41,99,39,81,30,57,32,224
24,180,84,93,87,18,40,62,64,44,104,41,81,30,58,35,221
24,172,83,95,92,19,40,58,68,42,101,42,76,29,58,34,229
24,183,77,87,83,19,38,61,60,42,97,41,83,29,59,34,211
60,161,78,96,98,21,42,57,66,41,102,45,72,31,58,32,239
34,170,74,89,87,19,43,59,67,44,98,40,73,32,57,35,216
34,169,77,92,88,20,45,57,64,44,100,42,74,26,58,32,222
35,159,64,87,88,17,41,54,60,41,93,39,73,26,57,29,214
52,170,78,101,97,19,43,58,64,43,95,42,78,31,60,31,240
53,158,63,89,89,20,41,56,54,39,89,44,68,34,58,31,222
53,172,73,94,91,20,39,56,61,41,95,44,75,33,56,33,229
36,163,71,92,92,19,41,53,58,42,95,38,67,27,58,32,222
27,168,54,71,69,18,37,57,48,42,84,40,73,33,56,30,180
37,172,73,87,82,19,38,59,61,42,93,29,79,24,55,28,198
50,182,91,96,95,19,41,63,66,43,99,43,80,30,59,35,234
63,167,63,82,83,19,40,57,57,40,89,35,73,28,58,30,200
51,165,68,87,84,19,41,58,58,41,90,34,72,27,57,32,205
51,167,88,102,105,20,47,57,73,45,104,51,72,34,58,33,258
51,165,67,86,83,18,39,54,59,42,95,40,71,27,55,30,209
56,151,43,75,73,17,33,49,47,36,78,39,69,27,54,25,187
51,160,53,80,81,17,34,56,51,37,86,38,73,29,55,30,199
34,166,59,76,74,17,37,56,58,42,92,44,74,25,56,30,194
55,170,65,82,80,19,39,58,55,43,93,44,79,29,57,29,206
50,168,66,87,85,20,41,60,53,41,90,42,77,27,56,29,214
55,163,82,98,104,20,42,55,60,41,101,40,71,27,57,32,242
55,167,66,83,80,18,40,58,61,40,94,41,75,29,55,31,204
53,172,61,79,76,19,37,59,59,41,89,36,79,28,57,30,191
54,163,84,104,106,20,47,59,67,43,105,41,72,28,55,31,251
39,163,66,91,89,17,41,55,63,38,95,45,72,33,55,32,225
39,163,68,80,81,20,39,56,60,44,94,43,75,31,56,26,204
61,170,67,89,88,20,40,62,58,44,92,41,77,27,57,32,218
34,165,67,82,81,18,39,56,64,42,93,40,72,29,57,30,203
63,169,78,99,97,20,43,58,69,44,96,41,70,30,56,36,237
19,175,74,85,82,19,38,60,68,40,99,43,80,31,59,31,210
52,170,73,100,92,19,43,57,60,42,96,34,74,26,57,34,226
18,179,81,91,87,19,42,62,64,43,101,39,81,28,58,33,217
18,169,58,75,71,18,38,57,56,44,89,41,79,26,57,27,187
18,172,62,76,73,18,38,57,58,44,89,34,75,27,58,33,183
38,168,68,81,78,18,38,57,57,40,95,36,73,27,56,30,195
31,168,100,113,112,20,50,57,66,48,110,37,71,26,59,34,262
61,169,61,80,76,18,38,59,54,42,91,39,73,29,57,31,195
62,165,63,79,84,18,41,55,57,40,88,34,73,27,58,30,197
73,157,56,80,78,18,42,56,51,40,86,35,72,27,57,28,193
74,166,77,102,100,20,46,61,60,44,99,37,75,27,56,33,239
69,158,67,89,93,21,46,58,57,40,97,33,68,27,55,31,215
70,160,56,82,75,19,37,56,54,39,92,44,70,34,56,27,201
74,155,52,77,77,19,39,52,49,39,83,35,65,26,55,29,189
71,163,62,77,75,20,40,57,55,39,90,32,72,24,57,31,184
74,167,68,93,91,19,43,50,61,40,91,34,72,27,54,32,218
72,162,48,75,72,19,37,57,47,38,80,42,74,31,54,28,189
66,159,74,96,96,20,45,55,58,39,95,35,69,28,56,30,227
74,159,65,78,77,19,39,57,53,42,94,37,69,28,55,25,192
75,153,54,86,83,20,44,55,53,39,87,44,67,33,55,32,213
72,160,65,88,87,19,40,53,60,42,90,36,69,28,55,30,211
36,161,64,86,82,18,40,54,57,41,90,35,66,26,57,31,203
17,184,81,86,80,20,43,63,68,45,99,39,85,30,60,31,205
16,178,56,70,68,18,38,59,60,37,88,36,82,29,57,30,174
17,172,72,80,78,18,42,57,63,44,96,48,79,30,58,30,206
38,165,88,102,100,20,47,57,64,44,103,32,71,27,58,31,234
19,174,80,85,81,19,42,60,66,44,105,34,79,32,58,30,200
14,168,53,72,67,18,36,55,59,40,87,41,79,34,55,27,180
14,159,45,69,64,18,34,54,51,41,83,34,76,30,55,27,167
14,168,77,94,88,19,42,57,64,43,101,41,73,29,59,34,223
11,155,46,68,63,17,35,52,49,41,82,43,72,31,54,26,174
11,144,39,69,64,17,33,49,48,37,75,43,66,31,54,24,176
13,159,45,71,67,17,33,53,51,39,80,43,75,31,54,27,181
15,168,75,88,85,19,38,56,65,41,98,42,77,31,56,31,215
14,165,51,72,68,18,33,57,55,41,84,41,77,29,55,28,181
15,170,57,74,70,18,39,57,56,41,89,43,81,28,55,28,187
15,173,89,99,95,20,44,60,74,45,106,43,81,30,57,33,237
14,165,53,69,67,18,39,55,58,44,88,40,77,30,55,28,176
15,161,51,70,69,17,36,54,56,43,85,41,75,29,54,26,180
57,163,64,85,87,17,43,55,65,42,92,40,72,24,56,29,212
51,167,88,107,108,20,47,57,68,43,102,37,72,29,58,34,252
53,170,80,96,95,20,45,58,68,43,99,39,74,27,60,33,230
35,175,88,94,92,21,43,60,65,44,102,46,77,30,57,30,232
37,167,58,77,76,17,40,56,53,43,87,39,76,27,55,28,192
70,146,64,93,89,19,42,50,59,40,98,32,61,26,56,31,214
72,159,61,84,84,18,39,53,55,38,91,32,70,27,55,31,200
68,162,54,88,88,19,38,59,57,37,90,38,73,27,55,28,214
67,165,51,75,66,19,40,54,46,39,84,44,73,30,57,29,185
74,167,54,80,76,19,41,57,48,39,86,44,74,27,56,30,200
35,171,65,83,79,18,37,55,61,43,94,44,74,29,56,30,206
36,170,55,84,82,19,39,55,57,43,92,41,74,28,54,34,207
37,155,59,83,83,17,38,51,55,40,92,44,65,33,54,29,210
36,173,72,84,83,18,41,57,62,46,99,34,76,27,57,31,201
37,172,65,81,77,20,42,58,55,41,93,34,75,30,58,31,192
38,162,73,94,96,19,44,54,68,43,97,40,70,30,58,31,230
38,164,71,86,87,19,44,56,63,40,96,38,69,27,60,31,211
24,172,68,84,77,17,39,58,62,42,95,36,78,28,59,29,197
24,170,70,84,80,19,41,58,63,40,94,38,78,29,58,28,202
24,177,73,82,78,19,40,60,59,44,96,40,81,29,56,30,200
25,163,69,88,84,18,41,53,66,46,97,39,71,29,57,30,211
23,177,64,78,73,21,42,61,55,44,90,37,82,28,57,29,188
23,166,56,73,69,18,40,55,54,45,90,37,77,27,55,25,179
24,173,74,84,81,19,43,57,63,43,94,41,78,25,60,30,206
24,183,90,90,87,19,41,63,66,48,102,35,86,25,59,30,212
24,174,73,85,82,19,42,55,62,45,96,41,76,27,59,29,208
24,166,56,74,69,17,37,56,56,44,91,37,77,29,55,27,180
23,171,65,84,80,19,40,59,60,46,94,38,81,28,57,27,202
25,186,78,74,73,21,42,62,50,45,102,37,88,27,56,31,184
36,167,78,92,92,21,42,55,64,44,97,35,74,26,57,30,219
36,169,74,89,87,19,40,58,62,38,95,39,77,31,57,27,215
36,170,72,87,84,19,45,56,60,45,97,36,75,30,58,29,207
38,165,68,85,85,18,41,56,62,40,91,36,77,27,57,28,206
35,165,71,86,89,19,42,54,62,43,96,42,74,31,57,28,217
36,168,76,97,94,18,43,55,68,47,99,35,72,27,58,33,226
37,168,64,88,88,18,40,58,56,37,92,45,78,25,58,27,221
26,171,64,74,73,17,42,60,55,41,92,34,79,27,57,28,181
38,158,54,74,71,18,39,50,54,41,87,35,66,23,57,31,180
37,165,52,75,77,17,37,52,47,42,82,25,72,18,55,29,177
25,178,78,82,78,21,43,61,61,45,99,27,83,22,57,29,187
28,172,60,74,73,21,42,57,50,46,88,27,79,20,57,27,174
28,169,70,80,83,21,42,55,61,46,95,36,75,24,56,30,199
25,177,65,77,75,19,41,62,54,42,90,27,83,20,56,27,179
27,176,74,86,84,18,39,60,67,46,96,28,79,21,57,30,198
23,164,60,75,70,19,38,55,54,42,90,30,71,22,56,31,175
27,168,56,73,70,18,39,56,51,44,86,25,77,21,55,30,168
25,165,67,78,77,18,40,57,58,45,93,39,74,24,55,25,194
25,167,72,84,81,19,43,57,61,43,96,38,74,29,57,33,203
15,163,68,82,78,21,42,57,60,44,95,32,73,27,58,30,192
16,160,44,73,63,17,34,53,52,37,78,30,77,26,52,26,166
15,174,68,81,80,19,41,60,60,45,93,40,83,27,56,28,201
14,157,49,72,71,18,33,53,55,40,82,38,74,30,56,27,181
14,139,35,63,62,16,31,46,46,36,73,38,65,29,51,23,163
17,169,67,80,76,18,37,57,60,42,93,38,79,29,55,25,194
16,164,49,70,66,17,34,53,49,38,85,37,76,29,54,27,173
15,176,64,70,70,18,37,57,63,44,92,35,81,28,56,31,175
14,161,52,72,72,18,36,53,56,42,85,37,74,30,52,27,181
16,154,49,72,69,17,34,54,54,40,82,36,76,30,54,23,177
17,168,103,115,107,21,43,59,77,43,114,35,77,30,59,30,257
12,172,62,78,76,18,36,58,60,35,90,37,81,30,55,28,191
9,146,34,65,59,16,33,47,43,36,72,45,71,29,51,23,169
12,118,21,53,53,14,28,38,38,28,60,38,53,26,51,22,144
25,179,70,81,81,18,40,58,57,47,93,0,79,24,56,32,162
25,167,68,91,87,19,40,57,62,42,96,0,71,21,56,33,178
26,163,63,78,79,19,42,55,59,40,90,0,71,21,58,29,157
26,172,59,75,74,19,39,56,52,41,87,0,44,24,59,29,149
22,157,72,93,92,19,43,54,66,44,98,0,67,23,56,33,185
24,153,56,85,79,17,37,53,60,34,92,26,70,27,57,26,190
13,162,50,68,64,17,34,56,54,39,83,29,74,29,52,28,161
16,161,43,66,60,17,34,53,49,37,79,31,76,24,54,26,157
15,149,40,66,62,17,33,48,49,35,78,35,68,27,53,27,163
13,131,29,59,58,16,30,41,48,32,68,40,58,27,54,24,157
11,134,31,63,60,17,29,45,46,34,68,37,62,27,52,23,160
11,141,32,63,59,16,31,46,51,34,71,31,65,29,55,23,153
11,142,35,66,60,16,31,48,51,34,74,29,67,22,53,25,155
11,158,54,78,72,17,36,53,55,40,89,33,74,22,54,25,183
77,169,47,65,57,13,27,0,42,0,0,39,0,24,0,21,161
79,158,60,54,52,14,26,0,40,0,0,34,0,22,0,22,140
75,172,48,62,60,14,28,0,44,0,0,29,0,24,0,23,151
74,164,59,82,76,15,33,0,55,0,0,29,0,24,0,24,187
70,169,47,57,57,14,28,0,41,0,0,39,0,25,0,21,153
74,164,55,65,59,14,32,0,43,0,0,33,0,24,0,21,157
75,158,66,70,67,16,32,0,51,0,0,41,0,26,0,24,178
75,161,53,98,99,17,38,0,61,0,0,33,0,24,0,23,230
83,164,60,83,82,16,36,0,54,0,0,43,0,24,0,23,208
92,157,59,63,61,14,30,0,47,0,0,31,0,29,0,22,155
68,161,52,63,62,14,29,0,46,0,0,40,0,21,0,22,165
74,161,69,66,62,15,31,0,46,0,0,39,0,19,0,26,167
72,165,66,63,61,14,29,0,45,0,0,41,0,20,0,22,165
70,167,68,63,62,15,30,0,48,0,0,40,0,23,0,23,165
68,169,71,92,89,19,37,0,64,0,0,28,0,18,0,27,209
11,145,34,92,88,17,36,49,61,35,74,32,67,21,55,30,212
11,135,45,69,68,14,31,47,46,38,85,31,62,19,56,22,168
11,136,30,98,99,18,39,45,64,31,70,30,63,27,54,29,227
11,144,34,64,62,15,29,49,48,38,73,34,70,30,55,24,160
11,151,46,86,86,18,38,52,57,38,82,33,70,27,56,27,205
11,144,64,80,79,19,40,51,53,37,98,36,64,29,56,27,195
11,142,51,83,83,17,40,52,51,38,87,42,64,29,55,27,208
11,134,33,86,82,18,42,46,56,33,72,40,59,27,52,29,208
11,142,35,56,51,13,26,49,39,36,73,27,65,28,56,22,134
12,152,39,63,61,15,29,51,45,36,78,29,70,29,54,22,153
12,143,37,70,66,15,31,48,51,35,78,29,65,30,56,25,165
12,140,37,64,58,15,29,47,43,34,75,32,63,30,55,23,154
12,159,69,63,58,15,28,57,43,41,96,27,75,28,57,23,148
12,150,51,64,61,15,30,50,46,38,88,31,67,26,54,27,156
12,154,62,62,57,14,29,51,49,39,94,27,66,28,57,24,146
12,145,50,64,59,13,27,49,46,36,86,31,65,30,56,22,154
12,143,32,65,61,15,29,47,48,34,71,29,67,28,54,24,155
12,146,35,71,62,14,30,46,48,36,75,27,66,29,54,24,160
12,150,68,64,56,14,30,53,42,36,95,33,70,27,55,25,153
12,148,45,72,63,15,28,50,50,36,82,28,66,29,55,24,163
12,157,62,64,60,15,30,54,48,40,91,28,70,32,57,26,152
12,141,37,87,81,16,33,50,60,36,76,27,67,27,55,24,195
12,156,74,96,92,17,37,55,62,43,99,41,67,28,58,24,229
12,151,40,81,80,17,37,50,55,36,79,46,69,30,55,29,207
53,161,66,56,52,13,27,54,44,41,94,42,70,27,58,21,150
56,163,61,57,55,15,27,54,42,44,93,43,70,29,59,19,155
58,173,64,62,60,14,28,59,45,41,89,46,79,29,59,20,168
49,180,72,75,74,15,31,62,50,46,96,48,84,32,58,23,197
35,171,67,90,88,19,37,55,59,45,92,42,73,28,58,27,220
8,132,27,104,108,20,45,43,71,32,68,44,58,29,54,28,256
8,125,27,85,88,20,39,41,55,32,70,47,55,25,50,29,220
8,130,32,99,98,18,41,43,62,34,72,39,58,30,56,30,236
8,134,38,85,82,19,41,44,55,34,79,49,58,29,54,30,216
8,124,25,88,91,17,41,41,63,32,66,43,57,25,53,28,222
8,132,32,75,72,17,35,45,56,31,74,44,61,26,52,26,191
8,118,23,92,91,17,39,37,65,31,64,42,52,30,52,28,225
10,131,33,96,93,18,39,44,71,34,75,46,58,27,53,30,235
10,136,32,97,96,18,44,45,66,45,73,41,61,28,54,28,234
10,139,29,84,84,17,38,48,55,34,67,42,66,28,53,29,210
10,144,45,79,79,17,39,48,60,36,82,43,65,27,55,27,201
10,143,32,81,78,18,37,48,60,34,73,41,67,29,53,29,200
9,133,27,88,87,17,40,45,66,35,66,41,61,28,51,32,216
10,130,27,74,72,17,34,42,54,34,68,41,60,27,52,27,187
58,156,63,80,77,17,40,52,58,41,93,41,67,29,57,28,198
35,178,86,88,88,17,43,58,61,44,103,49,78,26,59,30,225
36,172,73,80,79,17,37,58,54,43,93,41,77,0,59,27,200
45,178,71,93,92,18,40,58,66,47,96,42,79,0,58,29,227
53,167,68,77,75,16,38,56,52,42,94,49,71,0,57,29,201
39,177,83,103,99,20,43,62,71,44,99,45,83,0,56,32,247
41,168,93,80,80,19,37,60,55,42,105,44,75,0,57,27,204
57,170,74,80,79,18,36,60,61,41,99,44,73,0,58,29,203
57,170,80,80,80,17,36,58,57,44,103,44,75,0,57,27,204
58,170,71,94,92,18,41,57,66,84,96,42,75,0,60,32,228
37,163,72,86,83,17,38,54,57,42,96,38,67,0,58,29,207
39,164,59,76,74,17,37,55,55,42,90,41,72,0,56,27,191
35,170,75,71,72,17,40,58,54,43,98,45,77,0,58,28,188
35,179,91,91,89,17,36,61,65,45,106,42,79,0,57,29,222
39,167,78,77,77,17,35,55,55,44,98,42,69,0,57,27,196
38,178,68,86,83,17,36,61,58,44,94,40,78,0,56,29,209
36,168,66,80,80,17,38,59,56,44,94,46,76,0,58,27,206
36,173,66,101,102,18,44,59,69,44,92,46,74,0,58,28,249
38,174,71,73,71,17,36,59,52,46,96,41,75,0,54,27,185
35,175,61,76,74,16,35,58,57,43,92,41,79,0,58,29,191
25,173,70,95,92,20,43,59,64,49,96,41,77,0,56,28,228
36,173,74,101,101,18,40,58,69,45,95,41,76,0,58,28,243
38,166,65,89,88,17,40,56,60,43,92,0,73,0,56,29,177
36,164,79,84,84,18,40,56,56,44,102,0,69,0,59,25,168
36,170,56,86,86,18,40,56,60,41,86,0,75,0,56,30,172
39,174,96,89,87,16,43,61,59,47,106,0,75,0,59,29,176
38,167,66,73,72,16,35,57,46,42,94,0,75,0,57,25,145
36,170,69,72,72,17,37,58,49,42,96,0,76,0,56,26,144
37,168,64,86,84,18,41,56,63,42,92,0,73,0,57,30,170
38,178,81,75,74,18,35,61,53,45,98,0,79,0,58,27,149
37,172,67,82,82,18,40,58,57,43,93,0,76,0,58,28,164
36,174,64,74,70,18,35,59,57,44,89,0,80,0,58,28,144
38,162,62,88,87,18,40,57,61,41,93,0,70,0,60,27,175
38,168,72,92,91,19,46,57,61,41,98,0,72,0,59,29,183
39,163,62,80,78,19,38,56,53,41,93,0,74,0,55,28,158
35,164,65,74,72,18,37,56,48,42,92,0,70,0,57,27,146
39,167,61,79,76,18,36,55,54,42,90,0,72,0,57,29,155
37,163,88,73,70,18,35,55,49,47,106,0,69,0,57,26,143
35,178,62,0,0,0,0,60,0,43,90,0,83,0,57,0,0
35,159,58,0,0,0,0,53,0,40,91,0,68,0,55,0,0
36,170,86,0,0,0,0,56,0,46,104,0,73,0,58,0,0
37,166,85,0,0,0,0,56,0,44,104,0,71,0,59,0,0
35,171,76,0,0,0,0,58,0,41,95,0,76,0,60,0,0
35,170,71,0,0,0,0,58,0,47,99,0,75,0,60,0,0
38,170,72,0,0,0,0,56,0,41,95,0,72,0,59,0,0
39,164,68,0,0,0,0,57,0,42,98,0,73,0,57,0,0
54,150,47,0,0,0,0,51,0,35,82,0,65,0,54,0,0
51,168,58,0,0,0,0,56,0,42,89,0,72,0,58,0,0
37,169,77,0,0,0,0,56,0,43,96,0,73,0,58,0,0
35,169,61,0,0,0,0,60,0,44,88,0,76,0,57,0,0
39,168,67,0,0,0,0,57,0,42,90,0,73,0,56,0,0
38,162,56,0,0,0,0,55,0,41,86,0,68,0,55,0,0
35,166,71,0,0,0,0,57,0,42,98,0,73,0,56,0,0
55,165,79,0,0,0,0,58,0,42,102,0,71,0,57,0,0
52,169,65,0,0,0,0,57,0,40,91,0,74,0,57,0,0
54,170,59,0,0,0,0,58,0,39,90,0,77,0,55,0,0
52,166,62,0,0,0,0,56,0,44,92,0,71,0,56,0,0
51,168,56,0,0,0,0,56,0,41,86,0,73,0,55,0,0
50,177,98,116,115,19,52,59,74,46,109,49,79,61,57,19,280
61,169,70,85,83,18,42,56,60,46,95,44,72,63,58,21,212
60,160,59,87,87,20,41,55,61,41,93,45,70,57,57,16,219
59,176,79,91,87,21,42,58,59,48,98,46,79,61,59,18,224
61,161,77,94,93,20,45,54,63,50,100,43,67,59,58,19,230
57,164,56,72,71,17,37,53,51,39,89,40,71,59,58,18,183
50,176,91,101,101,20,47,59,72,44,103,47,76,65,60,22,249
67,162,64,89,85,20,40,52,56,42,91,41,63,62,56,19,215
52,172,73,88,87,19,41,60,65,46,94,44,75,64,57,21,219
47,166,87,101,100,19,46,53,73,43,107,45,70,60,59,17,246
40,169,68,85,80,18,37,55,58,43,96,43,74,60,57,18,208
59,164,72,93,93,19,50,55,65,40,100,45,69,58,55,18,231
53,170,66,79,78,20,37,55,57,43,99,46,72,63,58,19,203
55,164,66,92,91,19,39,53,53,42,92,42,69,60,56,18,225
60,161,73,99,98,18,42,54,64,46,99,43,68,62,56,17,240
58,171,75,97,95,20,41,55,60,44,97,44,72,66,57,22,236
41,173,82,97,94,20,43,55,71,44,99,44,74,64,59,20,235
44,169,47,65,63,17,34,56,45,43,81,36,75,59,52,17,164
59,156,66,91,92,19,45,48,63,42,96,40,63,59,55,18,223
65,158,58,85,84,17,39,53,53,41,92,40,67,55,56,17,209
65,166,70,91,91,19,37,56,54,41,94,43,73,60,58,19,225
67,170,72,91,91,19,43,59,58,47,93,42,76,64,57,22,224
56,166,64,85,84,18,37,57,53,41,90,44,71,59,56,19,213
63,158,50,70,67,17,35,52,45,38,84,39,68,56,57,18,176
45,165,52,75,73,17,41,55,49,42,83,38,74,56,56,18,186
65,173,62,79,73,20,37,57,51,44,90,43,77,62,56,19,195
56,174,79,92,91,19,39,59,65,41,97,45,77,63,61,20,228
43,168,87,102,101,21,43,56,73,45,103,47,74,59,57,19,250
65,167,69,88,87,19,38,54,57,45,95,42,73,64,57,21,217
67,168,76,95,91,20,43,54,58,41,99,47,73,64,58,20,233
40,168,68,88,87,18,43,54,64,46,92,41,73,62,57,21,216
51,161,66,86,85,19,38,51,61,41,92,43,70,57,56,18,214
63,161,62,92,93,18,40,53,60,40,86,39,68,56,55,16,224
51,167,72,94,93,18,43,52,63,44,96,43,71,62,59,18,230
48,170,78,95,95,18,43,52,63,40,96,43,73,65,61,21,233
51,164,70,96,93,18,41,55,61,39,93,44,68,62,59,21,233
66,163,63,91,91,18,44,55,50,43,86,43,72,60,58,18,225
59,174,76,92,93,18,41,59,60,41,97,44,74,64,57,20,229
64,173,68,83,81,19,39,59,53,43,93,43,77,64,57,22,207
66,160,57,83,81,18,37,56,50,44,87,39,71,55,56,16,203
61,166,67,90,90,19,41,57,53,43,92,42,72,61,57,19,222
68,167,62,84,81,20,40,56,50,41,89,41,74,62,55,20,206
66,160,73,99,98,19,43,52,64,42,99,46,67,59,57,17,243
50,173,65,76,74,18,36,56,54,43,89,42,76,63,56,20,192
45,172,78,98,97,18,40,56,62,44,96,45,75,60,58,17,240
47,173,74,88,86,19,40,56,57,42,97,46,73,62,58,18,220
45,174,65,82,80,20,38,54,52,43,90,41,74,65,57,23,203
51,181,62,75,73,17,34,56,52,39,90,41,78,65,56,20,189
52,175,99,103,108,20,60,55,76,46,106,49,74,61,65,16,260
55,170,61,80,77,18,38,58,52,42,89,42,75,62,57,18,199
58,170,67,88,88,18,37,56,53,40,92,42,74,61,56,18,218
52,160,72,95,94,19,41,52,64,42,98,42,68,58,55,18,231
61,159,57,80,78,18,37,51,59,39,88,40,64,59,57,19,198
52,169,85,106,108,19,50,57,65,43,101,47,71,61,58,16,261
50,168,73,98,97,19,38,56,63,46,100,42,74,60,55,16,237
51,162,50,79,77,17,36,52,47,41,83,38,70,57,58,15,194
61,164,64,87,86,18,43,53,58,44,92,42,70,57,54,16,215
44,175,61,76,75,18,37,55,51,40,88,41,78,62,56,20,192
45,172,95,113,115,20,49,55,72,47,106,47,70,63,59,19,275
43,176,83,102,103,19,42,59,65,48,99,45,78,61,58,18,250
46,169,61,78,77,17,35,54,54,46,91,38,72,60,55,17,193
47,170,71,86,86,17,43,55,54,44,97,43,72,62,56,19,215
48,176,74,93,92,19,41,55,56,45,96,43,75,67,55,20,228
60,165,59,75,73,19,38,55,50,43,87,41,73,60,55,17,189
56,164,70,89,90,19,41,55,58,42,93,45,71,58,56,17,224
41,183,67,80,76,18,38,58,55,45,92,40,82,63,57,19,196
42,172,65,81,81,19,37,59,52,47,92,41,76,65,55,20,203
53,169,75,89,91,19,42,55,56,43,95,41,75,62,60,18,221
65,178,72,92,90,20,44,60,54,44,94,44,79,63,58,19,226
44,166,70,90,89,18,39,52,60,41,96,43,68,60,58,20,222
40,170,86,98,97,19,46,53,66,46,105,46,70,65,60,20,241
52,169,70,88,88,18,38,54,56,43,94,42,71,60,56,18,218
43,181,83,93,90,19,41,60,61,48,103,43,79,65,59,19,226
49,174,79,93,92,19,37,56,65,43,99,43,76,64,56,20,228
43,165,63,88,86,17,38,56,51,42,88,42,71,62,57,20,216
46,172,75,89,87,18,40,56,57,46,96,44,75,63,57,20,220
48,172,59,72,70,18,36,53,49,44,88,38,74,61,59,19,180
46,176,77,90,89,19,39,54,59,47,98,45,75,66,58,19,224
49,170,67,82,82,18,40,54,56,43,93,44,74,61,58,18,208
40,162,50,72,72,16,38,51,49,38,84,37,69,60,53,20,181
47,161,67,86,85,18,41,51,60,42,94,41,67,61,57,18,212
51,178,69,87,86,18,39,59,55,45,91,40,78,62,59,17,213
50,164,65,87,87,18,38,54,58,41,93,41,71,58,57,18,215
49,174,82,99,99,19,38,58,63,44,100,44,74,64,59,20,242
44,171,74,92,91,18,39,56,57,45,96,43,74,63,58,19,226
49,172,72,95,92,18,39,56,55,46,94,41,76,60,57,17,228
53,165,66,88,86,18,40,52,63,42,91,41,67,60,58,19,215
49,165,67,92,92,18,40,54,59,42,98,43,69,61,58,19,227
61,168,68,83,82,19,37,54,54,42,93,45,69,65,57,20,210
65,170,76,99,99,19,43,57,56,44,101,44,74,59,56,16,242
65,158,62,87,87,19,38,54,56,40,89,42,68,55,56,15,216
42,170,84,91,93,20,42,54,65,42,103,45,72,61,57,16,229
66,166,61,86,83,19,40,53,52,43,90,43,71,61,57,18,212
69,162,69,95,98,18,41,56,60,45,95,43,71,56,57,17,236
47,170,72,91,90,19,40,58,57,42,95,45,72,62,57,18,226
68,170,83,101,102,20,44,56,64,46,100,45,73,62,59,18,248
56,170,66,84,84,19,39,56,54,43,93,42,73,62,59,19,210
67,161,51,75,75,17,37,54,49,41,82,37,71,57,56,17,187
61,167,79,100,101,20,42,55,66,45,100,43,72,61,60,18,244
64,161,59,84,82,18,40,51,55,39,87,39,66,57,57,16,205
66,164,55,86,85,18,34,55,47,43,84,38,72,56,55,15,209
68,166,64,90,87,19,37,55,55,42,93,42,73,60,56,19,219
54,173,74,88,88,18,40,53,62,40,96,44,73,65,57,17,220
45,174,71,87,84,19,39,55,62,45,95,43,75,64,58,17,214
45,168,74,90,90,18,41,53,59,42,98,44,69,63,59,19,224
46,182,91,103,100,19,45,59,70,46,104,47,79,66,59,20,250
52,173,88,99,100,20,46,55,68,46,106,42,70,65,56,19,241
65,165,84,109,108,20,45,53,67,41,101,45,67,59,58,14,262
43,186,87,96,94,20,42,58,64,46,102,45,78,68,61,19,235
59,168,67,87,85,18,42,57,58,43,94,42,72,59,56,17,214
56,163,79,99,98,20,46,54,69,42,99,45,67,58,56,15,242
56,155,51,77,77,17,36,53,48,43,84,39,67,55,56,17,193
55,168,74,97,93,19,39,56,60,41,93,43,75,60,57,16,233
47,171,64,81,80,17,39,55,55,42,91,39,75,61,57,17,200
49,166,74,88,87,18,39,53,59,44,97,45,68,60,57,16,220
42,181,106,104,102,19,47,59,73,45,108,52,76,67,60,18,258
46,174,69,89,87,18,42,59,57,42,95,44,78,62,57,18,220
40,171,71,87,84,17,38,52,60,45,100,41,73,62,58,19,212
54,159,61,81,80,18,39,53,54,44,88,42,68,57,58,17,203
55,175,76,96,95,18,40,56,58,45,97,43,76,64,60,18,234
43,181,79,94,95,19,40,61,58,43,96,46,80,66,59,19,235
53,167,67,89,89,19,41,57,58,44,91,45,71,57,56,14,223
53,184,71,80,78,18,38,59,58,44,96,41,84,63,57,18,199
40,178,60,78,77,17,34,59,53,44,90,40,82,61,56,17,195
50,173,70,87,86,18,38,57,55,45,94,42,76,63,59,19,215
69,165,51,72,68,18,35,54,47,41,87,37,72,59,57,17,177
60,168,77,94,95,19,41,54,62,42,99,46,72,63,56,18,235
56,169,83,98,101,19,45,54,68,48,100,47,72,59,60,16,246
49,165,79,98,97,19,43,52,64,44,103,43,68,63,59,19,238
59,167,66,87,86,17,41,54,55,43,94,38,74,60,58,17,211
63,168,63,85,82,19,38,52,54,43,92,40,72,62,57,19,207
57,175,70,88,88,20,39,57,57,44,95,42,73,66,56,18,218
55,164,63,88,86,18,38,54,56,42,94,42,70,59,57,16,216
64,155,62,90,91,17,40,52,56,40,90,43,66,59,57,18,224
57,167,73,92,90,19,40,56,58,42,99,44,69,62,57,19,226
42,181,92,95,95,19,44,58,61,46,102,48,76,66,62,19,238
44,170,70,85,82,18,41,55,57,46,95,42,71,64,61,18,209
43,170,77,98,95,18,41,56,64,42,98,46,70,62,56,20,239
41,172,69,87,86,17,38,54,59,43,92,43,72,64,56,18,216
46,166,67,84,81,18,37,54,56,43,93,44,72,60,56,18,209
