age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue
13,153,42,68,61,13,29,52,50,39,84,35,69,28,53,29,164
13,154,48,76,69,14,30,49,52,36,87,35,70,30,53,28,180
13,160,55,79,71,14,32,55,53,40,91,36,74,24,55,29,186
14,157,48,68,62,14,29,52,52,37,90,35,72,27,56,29,165
13,149,43,69,65,13,30,48,50,37,84,34,67,31,54,26,168
13,161,68,91,87,15,34,57,61,42,97,35,75,28,57,25,213
13,153,48,73,68,15,30,51,50,38,83,38,72,25,53,27,179
13,152,48,75,70,14,29,52,53,36,90,34,68,25,54,29,179
14,157,43,69,64,13,29,54,48,37,84,41,75,29,55,26,174
14,150,45,68,65,15,30,51,51,38,85,34,68,26,56,26,167
13,152,40,66,62,14,30,50,45,39,83,38,70,27,54,26,166
13,161,46,70,63,13,30,54,49,41,87,35,75,27,54,28,168
13,153,50,69,66,15,30,54,54,39,88,35,71,25,55,27,170
13,154,51,72,67,14,31,52,53,38,90,31,70,24,54,28,170
14,156,50,73,68,14,30,53,53,39,94,37,72,26,55,27,178
13,145,36,62,60,13,28,49,45,33,79,33,67,24,53,25,155
13,160,71,94,86,16,33,54,63,41,100,36,75,26,56,28,216
13,161,52,71,68,14,35,56,53,40,91,34,78,27,54,26,173
13,153,46,71,65,14,31,53,51,36,87,36,71,26,54,26,172
15,159,53,74,70,14,30,56,55,40,91,31,75,24,56,26,175
14,163,43,70,61,13,28,56,49,39,83,39,76,27,54,25,170
15,160,55,75,71,14,31,54,56,37,93,34,72,26,57,29,180
14,160,54,75,65,14,31,53,54,41,93,34,72,26,57,28,174
14,163,56,76,72,14,30,55,56,38,93,36,75,27,54,28,184
14,162,59,83,76,14,33,56,57,41,94,42,75,30,57,27,201
14,157,44,69,64,13,29,53,48,35,84,35,76,25,56,25,168
14,166,69,88,81,16,33,57,61,39,102,41,80,27,57,26,210
14,142,41,66,63,14,30,50,50,35,85,44,65,29,54,23,173
14,157,58,80,72,14,31,52,61,39,97,44,70,29,56,29,196
14,158,56,78,70,15,31,53,59,37,95,48,72,30,54,28,196
15,161,53,70,66,14,31,54,54,40,92,42,70,27,55,29,178
15,159,47,69,63,14,30,52,52,39,86,41,73,29,55,26,173
14,161,44,67,59,14,30,54,47,40,85,41,74,26,55,28,167
14,153,66,91,86,16,36,52,63,40,99,36,66,30,57,25,213
14,161,53,73,65,15,30,54,54,36,90,35,75,27,56,28,173
14,142,35,65,59,13,29,48,45,34,79,34,66,29,54,25,158
14,158,55,75,69,15,31,52,57,40,93,33,71,28,57,28,177
15,164,65,75,70,16,33,55,62,39,102,35,74,31,58,30,180
14,152,52,75,73,15,33,53,55,39,90,37,71,29,56,24,185
14,156,49,70,68,15,30,56,50,41,89,38,72,33,54,27,176
14,169,64,82,72,15,31,56,57,40,98,33,77,30,55,31,187
14,152,49,71,67,14,30,53,53,37,87,33,69,30,55,28,171
15,165,59,77,70,16,32,57,58,31,97,33,76,24,55,30,180
15,163,54,73,65,14,30,55,54,41,91,37,74,27,56,27,175
23,161,56,79,70,14,32,54,56,38,93,34,72,29,54,29,183
28,152,45,68,65,14,31,51,51,37,87,36,66,24,57,28,169
22,155,50,70,67,14,32,50,51,36,89,39,66,30,55,31,176
19,156,56,80,73,15,34,54,54,36,94,34,69,28,54,29,187
30,167,64,81,72,15,33,54,59,37,99,35,73,27,57,33,188
26,168,53,75,70,14,32,57,51,42,88,34,77,26,57,30,179
15,160,54,77,70,14,31,52,54,38,96,32,73,28,55,30,179
16,162,56,76,66,15,31,55,56,38,97,34,71,29,56,30,176
15,162,59,83,71,15,32,55,57,40,97,34,71,26,55,31,188
15,167,78,97,88,16,38,57,64,42,106,35,76,26,58,27,220
37,155,61,87,84,15,33,50,60,37,100,40,65,29,56,25,211
13,149,38,63,59,14,29,49,46,38,77,35,68,24,54,26,157
23,165,56,73,69,15,34,55,56,40,91,36,74,26,56,29,178
22,154,55,82,75,14,35,52,57,39,94,40,68,25,56,29,197
17,165,55,77,70,14,31,54,54,40,91,37,74,26,56,30,184
17,158,61,79,75,14,32,52,60,38,95,40,72,27,58,29,194
14,158,48,71,66,14,31,52,50,39,87,31,72,23,57,27,168
14,156,55,83,74,14,30,52,57,37,94,28,70,21,54,28,185
21,164,53,72,66,14,31,54,54,37,93,44,74,32,56,29,182
15,156,54,77,73,15,31,53,58,37,93,38,73,0,57,24,188
16,167,64,84,72,14,32,57,59,38,101,37,78,28,54,30,193
16,159,48,66,64,14,31,54,51,41,87,43,73,28,55,28,173
19,162,49,65,61,14,29,55,51,41,89,29,74,23,54,27,155
22,160,48,68,62,14,31,54,52,39,87,26,72,19,56,26,156
19,151,46,65,62,14,30,47,53,34,88,38,64,29,55,28,165
25,160,50,73,67,15,31,52,54,39,90,38,71,31,54,29,178
25,161,54,74,69,14,32,55,54,39,92,33,70,29,57,28,176
10,138,36,70,63,15,29,47,49,36,79,36,63,31,53,23,169
8,134,32,62,59,13,28,46,45,36,75,36,60,27,54,21,157
16,164,50,76,66,14,31,56,51,38,90,35,80,29,55,28,177
13,159,45,68,62,14,28,53,50,35,86,38,71,27,54,28,168
11,134,26,54,52,12,24,44,41,31,68,40,63,24,51,23,146
37,150,51,77,72,14,34,49,55,37,91,29,65,21,53,26,178
23,158,49,72,65,13,30,53,52,38,93,39,74,25,55,26,176
25,158,54,78,74,16,31,53,56,38,95,37,74,27,57,25,189
10,145,45,54,51,12,27,49,40,35,84,37,69,27,54,23,142
7,120,22,61,59,13,28,40,44,31,63,30,54,24,52,19,150
28,160,56,77,68,15,32,52,56,40,90,39,69,27,56,31,184
14,154,41,65,61,14,28,53,48,37,82,42,72,30,52,29,168
18,156,55,76,70,13,31,53,56,37,96,39,69,27,57,28,185
21,165,59,75,70,15,32,56,55,40,95,40,76,28,56,29,185
18,157,53,77,72,14,32,54,53,41,91,40,73,27,56,26,189
12,147,41,67,61,14,30,48,48,38,81,37,64,25,54,28,165
16,155,50,79,70,14,32,52,53,40,90,33,68,24,54,28,182
17,164,57,76,69,14,31,56,54,39,93,34,75,26,57,31,179
16,166,55,74,68,14,31,57,54,39,92,32,77,26,56,27,174
16,159,45,68,60,13,29,52,51,40,88,35,70,30,54,29,163
21,158,53,79,73,14,30,52,54,38,92,37,71,25,59,27,189
39,156,63,85,85,16,36,54,56,38,97,33,70,25,58,24,203
9,131,31,58,55,13,27,44,38,33,72,36,59,28,53,21,149
33,157,53,80,71,14,29,53,55,39,95,41,70,27,54,28,192
36,152,48,72,65,14,30,51,53,41,91,38,67,27,55,27,175
13,158,46,72,68,14,28,55,49,38,87,32,72,21,57,26,172
13,155,45,67,60,14,29,52,50,37,85,28,70,22,54,30,155
14,149,41,68,64,15,28,49,46,39,84,30,69,23,54,25,162
14,165,40,63,57,14,28,57,46,37,80,32,83,23,56,26,152
14,163,48,71,63,14,32,56,53,39,88,34,76,25,57,28,168
13,152,50,72,70,15,31,52,54,40,91,33,69,28,54,24,175
13,163,51,71,65,15,30,55,53,39,89,32,76,26,54,28,168
13,155,46,66,62,14,31,50,51,39,87,38,70,27,57,25,166
13,152,34,57,55,13,28,52,42,37,75,36,72,26,53,24,148
38,155,51,77,73,15,35,52,52,39,91,27,70,19,55,26,177
14,161,45,65,61,14,29,53,49,39,88,36,71,24,56,29,162
16,153,48,73,68,14,31,52,53,35,89,39,69,30,55,25,180
14,157,47,68,64,14,29,52,50,42,90,34,73,28,56,24,166
14,156,47,68,64,14,30,52,51,40,85,38,73,26,56,26,170
14,156,48,69,66,14,32,50,52,40,88,34,70,29,56,26,169
14,164,61,78,72,15,31,54,60,40,99,34,74,26,56,30,184
14,162,60,80,74,14,33,55,60,40,97,32,74,25,56,25,186
14,153,43,70,63,14,30,52,49,39,82,35,71,28,56,25,168
15,162,56,77,71,15,31,55,54,41,96,37,74,27,58,28,185
15,157,51,71,66,14,30,53,54,40,91,36,70,27,54,28,173
15,160,50,72,65,14,30,55,55,38,89,36,73,25,53,29,173
10,140,27,57,55,13,26,47,41,35,66,45,69,28,51,19,157
39,161,58,76,74,15,32,54,57,40,93,39,73,25,54,26,189
10,132,28,66,65,13,29,46,45,34,69,38,61,31,52,22,169
10,133,34,66,64,13,28,45,49,34,76,30,60,21,53,23,160
30,152,44,68,65,15,32,50,49,38,86,45,66,32,54,28,178
14,155,38,60,57,13,30,50,45,37,80,38,70,25,55,26,155
18,156,66,85,77,15,34,52,63,40,103,37,66,24,57,27,199
18,161,61,83,73,15,33,53,60,39,97,43,73,29,55,26,199
9,136,37,72,69,15,30,45,52,35,79,27,62,19,54,25,168
11,141,37,66,62,13,29,46,47,35,73,26,64,19,55,26,154
12,151,50,79,77,15,33,51,53,39,86,40,70,29,54,24,196
10,138,41,54,54,12,26,45,39,36,79,39,61,27,56,23,147
18,165,80,95,87,16,34,57,69,41,110,34,75,26,59,27,216
18,159,52,70,66,15,29,53,53,40,92,41,73,25,53,29,177
25,156,54,78,70,13,31,53,57,39,96,27,69,22,54,29,175
12,150,42,68,63,13,28,50,48,37,83,32,68,23,54,27,163
8,128,25,70,68,14,30,42,49,33,65,32,59,23,53,19,170
34,154,48,77,74,15,31,51,50,40,89,41,66,28,56,24,192
31,169,62,80,71,15,34,58,57,41,94,40,77,27,58,30,191
27,162,52,73,68,14,30,54,54,39,91,30,74,21,56,28,171
31,164,59,82,75,16,31,56,56,42,96,28,74,20,56,26,185
29,168,54,71,64,15,32,56,53,40,91,25,79,20,56,29,160
13,159,49,69,65,15,31,56,51,41,87,40,76,29,56,26,174
12,144,36,64,60,15,29,49,45,36,75,31,68,24,54,25,155
15,157,46,66,63,14,30,53,50,38,89,33,73,26,56,26,162
16,157,54,72,68,16,31,53,55,36,95,38,70,29,55,28,178
19,160,54,81,73,14,32,54,56,39,94,40,73,28,54,27,194
19,168,63,81,73,15,32,57,60,40,99,41,78,28,56,31,195
9,135,37,57,54,12,26,45,37,37,77,37,62,25,56,21,148
35,150,49,74,65,14,31,50,55,37,89,40,65,25,56,27,179
12,159,45,69,63,14,29,53,48,37,83,39,76,27,54,27,171
10,132,24,67,65,14,32,45,48,31,65,26,63,21,52,19,158
9,131,35,59,58,12,29,45,42,36,76,31,59,23,55,21,148
9,126,27,65,57,13,29,42,45,32,67,39,57,28,53,22,161
15,153,53,73,67,14,34,50,58,39,91,41,68,27,56,25,181
13,148,44,74,64,14,32,49,51,39,84,31,68,22,53,25,169
9,128,30,62,62,13,29,43,44,34,71,30,59,22,52,21,154
17,160,43,63,59,13,30,52,49,36,76,30,70,22,55,25,152
9,130,30,54,52,12,27,34,39,35,70,33,61,24,51,20,139
13,157,45,68,66,15,31,53,49,38,85,35,72,25,58,23,169
13,158,61,87,82,15,35,54,56,42,93,41,73,28,55,27,210
13,161,49,70,66,14,31,53,51,38,87,46,73,28,56,26,182
8,124,23,56,49,12,26,42,36,32,63,26,58,21,52,21,131
8,122,21,62,59,13,28,42,45,31,60,35,57,26,50,21,156
10,134,31,61,57,13,28,43,46,34,73,31,59,23,51,23,149
9,147,31,58,54,13,25,45,42,34,72,29,64,21,52,20,141
9,127,27,55,55,12,26,42,40,32,70,30,58,20,53,20,140
32,150,53,80,73,16,32,50,54,39,92,46,64,30,55,29,199
8,128,25,65,63,13,29,41,49,31,65,28,60,19,53,19,156
13,146,36,62,58,13,30,50,45,38,80,32,69,23,54,23,152
39,156,53,79,70,14,35,52,54,38,95,29,68,22,56,28,178
9,123,31,62,62,12,27,43,44,33,78,33,56,24,53,21,157
11,148,43,67,65,14,31,48,51,37,83,43,67,29,56,25,175
11,147,42,73,64,14,30,49,51,38,80,41,66,24,56,25,178
12,156,43,73,65,14,30,55,49,39,81,41,74,26,55,24,179
10,143,32,66,65,13,29,49,46,34,72,29,68,21,54,22,160
9,123,31,57,56,13,28,42,41,33,74,31,56,20,52,20,144
33,150,50,76,70,14,32,52,53,40,89,26,65,18,53,26,172
15,151,49,75,72,14,31,50,55,37,90,35,68,26,53,24,182
37,166,58,83,75,16,34,56,56,42,96,35,74,28,53,28,193
40,168,61,82,75,15,33,57,55,40,94,37,76,29,54,31,194
27,164,58,75,72,15,32,56,56,39,94,31,74,21,54,29,178
26,157,50,73,66,14,30,53,54,39,94,37,71,27,56,27,176
11,139,30,61,56,12,27,47,42,33,72,39,64,29,54,23,156
8,127,27,54,52,12,29,43,41,35,67,37,57,24,53,19,143
9,131,25,75,72,15,34,43,51,31,67,27,59,19,53,20,174
10,142,42,60,57,13,26,49,40,38,80,34,68,20,54,19,151
11,136,27,56,55,13,27,46,41,33,70,43,64,28,54,20,154
8,126,26,61,57,13,30,43,44,32,67,36,61,22,53,18,154
35,154,47,72,68,14,29,51,51,39,89,32,70,26,55,26,172
38,152,57,87,82,14,32,50,56,37,93,32,66,20,54,25,201
23,161,62,79,75,15,35,54,58,40,95,28,73,21,54,27,182
22,165,64,85,75,15,36,54,60,38,98,35,75,23,55,29,195
20,162,50,72,64,14,31,55,52,37,91,33,73,23,54,29,169
11,148,39,67,61,14,28,48,48,39,78,37,68,24,54,24,165
10,137,32,60,57,13,28,44,44,36,71,42,61,25,54,24,159
31,156,58,86,83,15,32,51,57,40,94,32,68,23,55,25,201
10,133,30,57,54,12,26,44,41,31,71,43,61,28,54,21,154
10,134,27,62,59,12,28,43,44,35,69,44,62,27,52,21,165
10,134,31,67,62,13,29,44,47,36,72,34,61,23,53,20,163
10,144,36,70,66,14,30,49,50,34,76,38,69,26,50,22,174
29,169,53,76,70,14,30,58,51,36,92,45,78,30,54,29,191
27,159,50,75,67,14,31,54,51,36,88,36,71,26,56,28,178
24,161,54,72,65,14,32,53,54,39,90,36,72,26,55,29,173
14,151,40,65,60,14,30,50,46,37,82,42,68,28,54,25,167
10,140,40,67,65,13,31,46,47,34,80,38,62,31,52,24,170
10,140,37,62,59,12,29,46,41,36,78,38,64,25,52,21,159
38,160,56,75,68,15,32,53,55,38,94,29,70,24,56,27,172
39,155,52,78,74,15,33,53,48,36,87,40,68,27,56,29,192
12,158,60,86,80,16,32,52,59,40,94,27,73,21,56,24,193
8,125,26,73,71,14,30,41,49,32,67,39,57,28,53,19,183
11,144,44,79,77,14,30,51,51,35,81,37,69,24,55,20,193
14,169,89,105,96,17,36,59,72,43,115,35,76,23,58,28,236
14,166,61,77,69,16,31,55,61,38,95,36,75,26,58,27,182
25,151,50,76,73,14,29,50,54,37,88,38,68,25,53,24,187
26,165,48,66,64,15,30,54,48,40,89,37,76,26,56,27,167
11,150,36,62,56,13,28,49,44,38,76,40,68,24,55,26,158
37,151,69,97,98,16,38,50,62,38,101,34,64,24,56,28,229
10,136,38,73,73,15,32,44,52,35,76,40,62,26,53,21,186
9,121,35,70,66,13,32,41,50,34,76,33,55,19,54,19,169
39,164,67,91,84,16,34,55,57,39,96,29,76,22,58,26,204
9,132,37,75,70,14,29,44,49,33,79,38,61,23,53,20,183
13,153,53,81,78,15,30,52,55,38,90,38,73,25,55,22,197
12,158,42,68,62,14,31,54,48,39,81,31,75,19,55,26,161
12,157,42,62,61,12,28,53,46,38,82,28,76,20,56,20,151
37,160,50,77,72,14,32,52,53,37,89,42,74,28,54,23,191
13,149,42,72,68,14,30,49,48,39,83,39,71,24,54,23,179
15,154,56,78,71,15,31,52,59,39,96,38,69,24,56,24,187
39,154,71,97,96,16,35,51,63,40,101,38,69,26,55,25,231
10,138,40,70,69,14,30,47,51,37,80,37,65,26,52,21,176
11,158,57,78,72,15,33,55,58,38,95,35,72,28,53,26,185
37,156,58,80,77,16,33,50,58,37,95,37,65,29,53,25,194
35,155,53,81,76,14,33,52,56,37,93,34,67,25,54,26,191
34,160,58,83,75,16,33,55,56,38,94,34,73,28,57,24,192
12,158,51,74,66,15,31,53,55,38,90,44,71,26,56,24,184
38,157,58,86,80,15,34,54,52,41,93,38,69,26,55,26,204
9,135,38,60,56,13,29,45,46,36,76,37,61,26,56,19,153
9,130,29,58,58,11,28,43,41,32,71,33,59,26,53,22,149
11,154,61,84,81,16,33,53,60,41,99,38,69,25,57,23,203
37,158,55,84,82,14,31,54,53,37,91,35,71,27,56,25,201
8,127,27,60,58,12,28,41,42,28,68,37,56,27,51,19,155
8,129,28,59,58,12,28,42,42,33,69,35,57,27,52,20,152
8,122,26,64,60,14,28,40,49,33,68,36,55,29,51,18,160
65,156,72,101,100,17,37,56,58,38,101,36,69,28,56,28,237
63,152,58,89,90,17,35,54,54,37,92,35,66,26,58,24,214
62,148,54,93,89,15,35,50,53,36,88,45,65,32,55,24,227
16,161,53,73,67,15,30,56,58,40,96,38,74,25,55,28,178
17,169,58,80,73,15,34,57,57,41,92,36,78,28,57,28,189
17,150,40,63,57,13,28,51,48,35,81,38,68,26,54,23,158
17,157,44,68,63,13,31,54,51,36,86,40,71,27,55,28,171
16,159,49,69,64,14,31,54,51,37,90,36,70,28,55,27,169
30,159,59,84,78,15,33,53,56,40,95,35,69,29,56,26,197
28,151,43,72,64,13,29,51,48,35,89,39,69,30,55,25,175
30,151,53,78,77,16,32,51,54,39,90,40,64,27,58,25,195
35,153,47,78,68,13,32,52,53,36,90,40,70,27,55,26,186
12,151,49,80,73,14,30,53,54,39,89,43,70,27,56,23,196
11,153,38,67,58,12,29,50,47,36,77,41,73,29,54,27,166
10,134,34,78,75,15,31,44,50,35,76,40,61,29,54,24,193
37,157,51,74,69,15,33,51,51,38,90,42,69,27,55,27,185
36,162,54,75,67,15,31,54,55,37,93,41,74,28,57,27,183
16,167,54,73,67,15,31,58,52,41,92,41,79,29,57,28,181
16,164,58,77,68,16,32,55,55,40,94,40,75,28,56,29,185
17,149,45,66,65,14,31,50,51,37,86,31,68,25,54,25,162
30,151,40,65,60,13,30,50,48,37,86,25,64,21,53,28,150
34,159,75,93,91,17,37,54,63,39,102,33,72,24,57,26,217
27,158,58,73,67,14,30,51,54,41,98,35,70,27,56,26,175
33,165,58,82,75,15,30,54,55,39,93,37,74,29,56,26,194
25,158,43,66,62,13,30,54,49,38,82,37,74,26,52,26,165
69,151,52,83,82,17,35,50,50,37,89,32,66,24,55,25,197
16,162,52,72,66,14,30,54,55,38,92,36,73,27,57,27,174
15,164,57,76,69,14,31,56,56,40,96,40,76,26,55,27,185
34,157,50,73,68,14,31,53,52,39,90,37,71,27,55,27,178
20,164,54,74,67,14,33,55,55,40,96,34,75,23,57,29,175
17,160,61,87,76,15,32,56,59,38,99,41,74,27,58,28,204
17,157,61,87,82,15,33,55,60,41,97,30,70,23,56,26,199
30,154,49,77,68,15,31,51,52,37,90,36,69,25,55,28,181
16,164,58,79,71,14,33,54,59,39,95,35,76,22,56,28,185
16,160,62,87,80,15,32,56,61,41,96,33,74,27,56,25,200
16,161,53,72,68,13,31,54,53,38,93,34,74,30,57,28,174
35,159,59,84,78,15,32,55,56,39,94,39,72,27,57,26,201
34,159,64,88,83,15,36,55,59,42,98,38,71,25,56,27,209
15,158,52,78,70,12,31,53,57,36,93,38,71,25,55,28,186
16,160,51,74,69,15,31,56,51,41,91,28,74,21,54,29,171
16,164,64,82,73,16,33,56,59,43,99,27,73,20,57,30,182
34,154,65,98,92,16,36,54,56,37,97,27,69,20,57,27,217
15,161,54,77,69,15,32,55,58,39,92,32,76,25,57,27,178
16,157,59,79,73,15,34,54,59,38,97,35,72,24,56,29,187
15,154,55,80,71,15,30,53,58,39,96,35,69,28,58,26,186
14,150,44,72,70,14,32,51,51,39,86,36,68,26,55,24,178
13,159,63,92,82,16,34,55,60,38,96,33,74,26,57,27,207
37,161,61,86,77,16,32,54,58,39,97,38,69,24,55,26,201
12,156,54,76,70,16,31,53,53,39,91,40,69,25,56,27,186
9,133,42,63,60,15,31,45,48,34,80,31,58,23,55,23,154
36,158,77,96,91,18,37,54,63,43,105,25,68,19,60,27,212
9,138,37,56,54,14,28,45,43,38,78,34,62,29,57,23,144
8,126,28,68,64,13,28,40,48,34,68,33,55,26,55,20,165
31,167,58,79,73,14,31,55,55,37,97,41,75,24,57,27,193
32,153,59,89,86,16,34,50,56,39,93,38,68,24,56,25,213
31,160,60,82,75,15,32,54,59,38,96,30,69,24,56,28,187
38,155,56,91,78,14,30,52,56,36,96,36,68,24,55,28,205
30,151,51,82,75,14,33,51,55,39,92,29,65,21,55,25,186
13,148,51,77,76,14,30,49,57,38,91,36,68,26,54,22,189
16,154,42,68,63,13,30,50,46,39,84,32,67,24,54,27,163
15,164,52,75,67,14,30,55,55,38,91,33,74,26,56,30,175
36,156,59,84,80,16,32,41,58,39,98,36,65,30,54,27,200
35,161,62,89,84,16,35,54,54,39,94,27,73,20,57,25,200
33,155,63,93,86,16,31,51,58,39,99,26,69,20,57,25,205
13,160,47,65,61,14,30,52,52,39,86,31,74,22,56,28,157
11,154,41,65,62,13,28,52,49,35,80,32,75,25,54,25,159
14,157,47,71,68,14,30,55,52,36,88,32,74,24,53,24,171
37,157,47,74,66,14,31,52,50,37,92,27,69,19,53,28,167
39,160,52,82,75,15,32,53,51,39,89,42,71,28,55,26,199
16,165,44,66,61,15,30,56,47,39,82,39,78,27,55,26,166
43,153,55,79,74,15,34,49,57,37,93,30,68,25,55,24,183
33,154,57,87,83,14,33,52,55,37,96,39,67,27,55,25,209
10,138,36,53,53,12,25,45,37,35,77,40,61,27,56,23,146
8,121,22,64,62,13,28,39,49,32,62,45,52,28,53,19,171
14,157,48,68,64,14,30,51,53,37,89,31,71,23,55,29,163
15,159,47,69,64,14,30,53,50,38,88,33,74,26,55,26,166
35,157,63,91,85,15,35,53,57,39,95,31,69,22,55,24,207
27,156,54,81,78,14,33,52,54,37,90,33,69,24,57,24,192
38,156,54,75,72,15,32,53,54,38,92,42,70,27,57,24,189
8,132,33,55,52,13,26,44,39,34,73,46,60,28,53,21,153
36,155,43,74,65,14,30,51,46,37,82,32,70,23,53,26,171
33,158,44,68,63,14,29,53,50,37,85,35,70,25,52,30,166
8,127,25,64,63,14,31,43,47,33,65,41,59,28,51,20,168
17,161,59,80,71,15,31,55,58,40,94,45,73,27,57,28,196
17,160,50,70,66,14,32,54,51,41,89,37,72,25,58,24,173
36,158,56,79,74,15,33,52,54,40,91,40,68,26,55,29,193
35,153,70,94,91,16,38,52,64,37,102,39,68,29,55,25,224
11,140,38,68,63,15,31,47,49,34,79,42,63,27,53,26,173
34,158,59,83,79,15,35,52,54,42,94,34,70,29,56,25,196
12,152,46,69,64,14,31,52,52,38,87,32,70,23,55,24,165
34,159,62,83,78,16,34,53,58,41,97,36,68,26,55,27,197
13,154,35,61,58,13,27,53,46,36,77,39,75,28,51,23,158
12,141,39,69,68,13,30,48,50,39,82,27,65,20,53,22,164
11,146,38,69,64,13,28,50,49,35,80,26,70,18,53,25,159
33,166,75,103,98,16,38,54,62,44,102,35,75,26,53,28,236
37,160,61,88,83,15,35,52,58,39,97,26,72,21,54,27,197
12,145,35,64,56,13,27,47,45,37,78,40,67,26,55,25,160
13,148,47,74,71,14,32,51,53,36,89,40,66,27,56,25,185
30,153,49,76,74,13,34,50,51,37,86,39,67,26,56,25,189
18,157,67,85,78,16,33,53,63,39,101,39,68,31,57,26,202
18,158,55,77,71,16,34,54,54,38,92,36,71,26,54,29,184
37,163,70,98,91,16,35,56,58,39,97,39,70,26,58,27,228
13,164,46,66,59,14,30,56,49,36,85,31,77,22,57,29,156
10,146,37,54,52,12,27,49,42,36,77,27,68,20,64,23,133
38,157,57,78,71,14,32,53,59,39,97,38,69,28,54,28,187
9,123,25,51,50,11,25,41,40,30,68,36,53,28,55,20,137
8,121,22,56,54,11,25,40,39,31,63,44,53,29,50,18,154
26,158,55,80,73,14,31,52,58,37,94,43,70,27,55,28,196
26,160,62,81,73,15,33,51,61,40,99,50,66,30,58,32,204
35,156,48,75,63,14,31,52,52,38,90,48,70,30,54,26,186
8,124,23,59,57,12,28,43,43,31,65,38,58,28,53,21,154
31,154,58,91,84,14,32,52,56,38,95,37,66,27,56,26,212
10,137,31,57,58,11,27,45,40,31,72,35,63,29,51,22,150
11,144,42,71,69,15,30,47,50,34,80,36,66,28,54,24,176
27,160,62,85,80,15,32,55,60,38,100,29,72,24,57,25,194
27,155,50,73,67,14,30,53,54,39,91,31,69,25,55,27,171
33,165,66,85,76,15,34,54,63,39,104,38,75,31,55,26,199
30,163,68,98,88,15,34,55,61,38,98,36,73,29,57,28,222
30,157,72,104,98,15,35,53,60,39,103,36,67,28,58,27,238
28,154,56,82,76,15,35,53,56,38,96,44,66,29,58,27,202
28,154,47,72,69,14,30,52,51,37,86,49,70,30,53,25,190
29,156,42,66,62,14,29,52,45,33,81,50,69,30,54,25,178
30,157,50,75,71,13,33,52,54,37,90,40,71,25,54,25,186
31,166,64,87,84,14,32,55,60,39,99,41,77,28,54,26,212
32,159,60,85,75,14,32,53,58,39,96,37,70,28,57,31,197
28,141,51,80,76,16,36,42,55,40,92,28,58,20,59,26,184
34,153,57,83,79,15,34,53,55,40,93,47,67,31,55,26,209
11,140,38,66,65,13,29,49,49,35,79,44,64,30,53,22,175
8,122,25,62,58,14,28,41,48,33,65,42,55,29,51,20,162
26,154,55,78,74,14,30,53,54,36,92,44,68,0,57,26,196
35,165,57,81,74,15,32,56,55,41,92,41,73,28,56,28,196
27,159,49,73,66,14,31,52,51,37,87,45,72,27,57,28,184
35,158,51,76,70,14,31,53,52,37,90,37,70,30,55,29,183
34,162,52,72,63,14,31,53,53,39,94,42,71,28,54,28,177
11,141,31,59,55,13,27,46,45,35,73,42,66,31,52,24,156
9,140,35,65,61,13,29,47,45,35,78,45,65,29,54,25,171
10,136,33,56,57,12,26,45,39,33,72,45,63,28,55,22,158
36,159,48,74,67,14,32,54,51,37,87,48,75,27,57,27,189
35,158,57,82,77,15,32,53,57,37,94,40,73,26,54,27,199
38,156,57,82,75,14,35,52,54,39,92,40,68,26,58,28,197
32,156,65,85,80,16,35,50,60,36,95,49,64,30,58,27,214
38,163,80,103,98,17,37,55,60,43,102,46,71,28,57,26,247
8,124,24,57,55,12,26,41,40,31,66,43,56,27,51,21,155
26,163,54,75,67,14,32,54,52,38,90,43,73,28,57,28,185
31,159,54,81,76,14,35,54,49,37,88,41,70,28,55,30,198
29,153,49,69,61,14,29,53,52,39,89,40,68,26,55,27,170
28,165,67,86,78,15,32,56,60,41,102,40,73,25,56,31,204
28,165,57,79,69,14,30,53,54,38,92,46,73,29,58,29,194
20,164,54,82,71,14,30,54,56,38,95,41,75,26,54,28,194
39,159,57,86,76,14,33,54,53,38,95,47,71,31,57,28,209
9,127,26,60,54,12,28,43,42,33,67,45,59,27,54,20,159
28,163,77,99,86,16,37,55,65,42,104,40,70,26,55,29,225
28,156,66,92,84,16,32,51,62,37,106,44,67,29,55,28,220
30,158,55,79,69,15,32,53,56,38,95,38,70,26,55,28,186
29,155,73,94,89,16,37,51,67,38,105,39,66,30,58,26,222
28,161,60,82,77,14,32,56,56,37,96,33,74,28,56,26,192
31,163,75,97,97,15,39,57,64,42,109,37,75,28,57,28,231
33,160,60,88,80,14,33,55,57,38,96,35,71,29,55,26,203
26,160,50,69,65,14,30,52,53,38,89,29,70,20,57,30,163
33,163,73,91,84,16,36,53,63,41,101,37,70,28,57,28,212
28,162,58,89,80,14,31,54,55,37,93,42,75,31,56,26,211
29,169,67,83,74,14,34,56,64,42,98,40,77,25,58,30,197
28,159,46,71,66,13,30,51,48,37,84,43,71,28,59,28,180
39,159,52,75,66,14,31,52,53,37,91,49,71,30,56,28,190
36,163,54,75,69,15,30,55,54,40,93,43,73,31,56,29,187
30,158,47,74,66,14,30,54,53,36,88,47,72,28,53,28,187
29,161,48,73,64,14,31,51,53,38,89,28,71,21,54,30,165
28,152,55,79,73,14,31,52,56,35,93,42,66,27,53,26,194
28,167,60,80,70,15,32,56,57,40,98,28,76,25,57,29,178
